transaction_id,user_id,merchant_id,amount,currency,status,timestamp,payment_method,payment_provider,country,response_code,response_message,fee_percentage,transaction_fee,net_amount,device_type,ip_address,user_agent,attempt_number,processing_time_ms,three_ds_verified,installments,category,is_international,settlement_date,is_suspicious
TXN00000001,6719,735,14.89,CLP,approved,2026-01-13 07:49:40,debit_card,Visa Debit,CL,00,Transaction approved,3.46,0.52,14.37,desktop,175.213.210.4,"Mozilla/5.0 (iPad; CPU iPad OS 7_1_2 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) FxiOS/17.2v9275.0 Mobile/92E347 Safari/532.1",1,1491,True,1,retail,False,2026-01-15,True
TXN00000002,4754,465,14.29,MXN,approved,2026-02-15 06:03:25,credit_card,Diners Club,MX,00,Transaction approved,2.97,0.42,13.87,mobile,199.36.19.45,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_6) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/47.0.819.0 Safari/531.0",1,2275,True,1,other,False,2026-02-16,True
TXN00000003,2912,586,78.59,USD,approved,2026-03-05 23:53:06,ewallet,Rappi Pay,MX,00,Transaction approved,3.01,2.37,76.22,mobile,96.240.54.42,Opera/8.39.(Windows NT 5.1; ar-SA) Presto/2.9.186 Version/11.00,1,2010,,1,other,True,2026-03-07,True
TXN00000005,8637,677,30.44,CLP,approved,2026-01-12 21:38:11,ewallet,MercadoPago,CL,00,Transaction approved,3.52,1.07,29.37,api,18.194.84.45,API/1.0,1,1920,,1,entertainment,False,2026-01-13,True
TXN00000006,1380,918,24.15,MXN,approved,2026-02-15 06:29:13,credit_card,American Express,MX,00,Transaction approved,3.28,0.79,23.36,mobile,71.140.231.214,Opera/8.41.(Windows NT 11.0; iw-IL) Presto/2.9.185 Version/12.00,1,2105,True,1,retail,False,2026-02-17,True
TXN00000008,8087,354,20.61,BRL,approved,2026-02-01 17:35:19,debit_card,Visa Debit,BR,00,Transaction approved,3.25,0.67,19.94,desktop,124.157.8.186,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; os-RU) AppleWebKit/534.40.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6534.40.4",1,2856,True,1,utilities,False,2026-02-02,True
TXN00000009,2684,589,94.06,USD,approved,2026-02-01 03:50:38,credit_card,American Express,MX,00,Transaction approved,3.12,2.93,91.13,mobile,40.2.151.138,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/13.0.884.0 Safari/534.0",1,1304,True,12,tech,True,2026-02-03,True
TXN00000011,3172,412,66.55,BRL,approved,2026-01-07 07:32:31,credit_card,American Express,BR,00,Transaction approved,3.18,2.12,64.43,mobile,145.41.167.153,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; ro-RO) AppleWebKit/532.26.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6532.26.7",1,2885,False,1,services,False,2026-01-08,True
TXN00000012,6975,945,65.29,PEN,approved,2026-01-22 09:17:24,credit_card,Visa,PE,00,Transaction approved,2.94,1.92,63.37,mobile,154.80.160.144,Opera/8.14.(X11; Linux i686; pa-PK) Presto/2.9.182 Version/11.00,1,2210,False,6,food_beverage,False,2026-01-23,True
TXN00000013,8830,260,25.35,BRL,declined,2026-03-03 09:30:08,bank_transfer,PSE,BR,54,Insufficient funds,0.0,0.0,0.0,desktop,15.114.56.138,Opera/8.12.(X11; Linux x86_64; ku-TR) Presto/2.9.161 Version/10.00,3,2618,,1,utilities,False,,True
TXN00000014,8136,916,174.97,PEN,approved,2026-02-09 10:28:02,debit_card,Mastercard Debit,PE,00,Transaction approved,3.24,5.67,169.3,mobile,27.40.194.133,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/2751-07-08 12:20:17.921600 Firefox/3.8,1,2286,True,1,entertainment,False,2026-02-10,True
TXN00000015,2737,996,27.37,MXN,approved,2026-02-07 15:44:37,credit_card,Diners Club,MX,00,Transaction approved,3.43,0.94,26.43,mobile,181.138.209.112,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.01; Trident/3.1),1,2634,True,1,tech,False,2026-02-09,True
TXN00000017,475,694,126.95,BRL,approved,2026-03-30 16:53:21,credit_card,Visa,BR,00,Transaction approved,2.89,3.67,123.28,desktop,91.40.117.157,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.2; Trident/4.0),1,1183,True,1,entertainment,False,2026-04-01,True
TXN00000020,9312,939,107.48,CLP,approved,2026-01-26 16:44:50,bank_transfer,TEF,CL,00,Transaction approved,1.98,2.13,105.35,desktop,114.64.185.228,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/533.4.1 (KHTML, like Gecko) Version/5.0.1 Safari/533.4.1",1,1472,,1,retail,False,2026-01-27,True
TXN00000021,2120,926,7.16,BRL,approved,2026-03-17 08:20:31,bank_transfer,TEF,BR,00,Transaction approved,1.03,0.07,7.09,mobile,162.11.65.164,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90; Trident/5.1),1,2379,,1,utilities,False,2026-03-18,True
TXN00000022,7051,428,73.21,CLP,approved,2026-02-04 16:11:41,credit_card,Mastercard,CL,00,Transaction approved,2.97,2.17,71.04,mobile,211.149.117.0,Mozilla/5.0 (Android 4.4.3; Mobile; rv:62.0) Gecko/62.0 Firefox/62.0,1,2816,True,1,other,False,2026-02-05,True
TXN00000024,1391,961,75.71,USD,approved,2026-02-17 01:15:32,ewallet,Clip,CL,00,Transaction approved,3.67,2.78,72.93,mobile,85.151.59.170,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.2; Trident/4.1),1,906,,1,services,True,2026-02-19,True
TXN00000025,2047,285,139.19,USD,approved,2026-01-21 03:18:42,bank_transfer,SPEI,MX,00,Transaction approved,1.0,1.39,137.8,mobile,68.114.227.218,Mozilla/5.0 (Android 2.2; Mobile; rv:65.0) Gecko/65.0 Firefox/65.0,1,2641,,1,services,True,2026-01-23,True
TXN00000026,2477,605,18.45,MXN,approved,2026-01-11 15:53:19,credit_card,Mastercard,MX,00,Transaction approved,3.1,0.57,17.88,desktop,59.64.130.225,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/3.1),1,1163,True,1,services,False,2026-01-13,True
TXN00000027,1102,262,3.36,BRL,approved,2026-02-06 10:37:42,credit_card,American Express,BR,00,Transaction approved,3.07,0.1,3.26,mobile,152.14.148.91,Opera/9.79.(Windows NT 4.0; om-KE) Presto/2.9.176 Version/12.00,1,1446,True,1,utilities,False,2026-02-08,True
TXN00000028,5050,719,17.43,BRL,approved,2026-03-07 20:44:58,bank_transfer,SPEI,BR,00,Transaction approved,1.13,0.2,17.23,mobile,25.111.139.31,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_7 rv:2.0; nr-ZA) AppleWebKit/535.46.1 (KHTML, like Gecko) Version/4.0.1 Safari/535.46.1",1,2979,,1,entertainment,False,2026-03-09,True
TXN00000029,819,147,58.98,CLP,approved,2026-01-25 20:38:09,ewallet,Rappi Pay,CL,00,Transaction approved,4.22,2.49,56.49,tablet,153.51.67.110,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.2; Trident/4.0),1,1135,,1,utilities,False,2026-01-26,True
TXN00000030,1157,619,57.01,MXN,approved,2026-03-28 21:19:22,debit_card,Visa Debit,MX,00,Transaction approved,3.33,1.9,55.11,mobile,133.33.148.134,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; doi-IN) AppleWebKit/532.13.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6532.13.3",1,2337,True,1,retail,False,2026-03-29,True
