transaction_id,user_id,merchant_id,amount,currency,status,timestamp,payment_method,payment_provider,country,response_code,response_message,fee_percentage,transaction_fee,net_amount,device_type,ip_address,user_agent,attempt_number,processing_time_ms,three_ds_verified,installments,category,is_international,settlement_date,is_suspicious
TXN00000001,6719,735,14.89,CLP,approved,2026-01-13 06:09:04,debit_card,Visa Debit,CL,00,Transaction approved,3.46,0.52,14.37,desktop,183.54.154.229,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; uk-UA) AppleWebKit/532.50.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6532.50.4",1,1491,True,1,retail,False,2026-01-15,True
TXN00000002,4754,465,14.29,MXN,approved,2026-02-15 04:22:49,credit_card,Diners Club,MX,00,Transaction approved,2.97,0.42,13.87,mobile,181.194.84.178,Mozilla/5.0 (Android 9; Mobile; rv:39.0) Gecko/39.0 Firefox/39.0,1,2275,True,1,other,False,2026-02-16,True
TXN00000003,2912,586,78.59,USD,approved,2026-03-05 22:12:30,ewallet,Rappi Pay,MX,00,Transaction approved,3.01,2.37,76.22,mobile,171.242.165.122,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_1; rv:1.9.5.20) Gecko/9565-10-01 09:55:38.385376 Firefox/3.6.15,1,2010,,1,other,True,2026-03-07,True
TXN00000005,8637,677,30.44,CLP,approved,2026-01-12 19:57:35,ewallet,MercadoPago,CL,00,Transaction approved,3.52,1.07,29.37,api,221.103.51.86,API/1.0,1,1920,,1,entertainment,False,2026-01-13,True
TXN00000006,1380,918,24.15,MXN,approved,2026-02-15 04:48:37,credit_card,American Express,MX,00,Transaction approved,3.28,0.79,23.36,mobile,198.142.140.1,Mozilla/5.0 (Windows NT 6.1; am-ET; rv:1.9.1.20) Gecko/9800-02-07 19:51:47.615417 Firefox/3.8,1,2105,True,1,retail,False,2026-02-17,True
TXN00000008,8087,354,20.61,BRL,approved,2026-02-01 15:54:43,debit_card,Visa Debit,BR,00,Transaction approved,3.25,0.67,19.94,desktop,36.86.104.82,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; csb-PL) AppleWebKit/531.29.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6531.29.3",1,2856,True,1,utilities,False,2026-02-02,True
TXN00000009,2684,589,94.06,USD,approved,2026-02-01 02:10:02,credit_card,American Express,MX,00,Transaction approved,3.12,2.93,91.13,mobile,18.136.107.170,Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/3.0),1,1304,True,12,tech,True,2026-02-03,True
TXN00000011,3172,412,66.55,BRL,approved,2026-01-07 05:51:55,credit_card,American Express,BR,00,Transaction approved,3.18,2.12,64.43,mobile,155.157.81.6,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_0 rv:4.0; hi-IN) AppleWebKit/533.50.7 (KHTML, like Gecko) Version/5.0.2 Safari/533.50.7",1,2885,False,1,services,False,2026-01-08,True
TXN00000012,6975,945,65.29,PEN,approved,2026-01-22 07:36:48,credit_card,Visa,PE,00,Transaction approved,2.94,1.92,63.37,mobile,108.216.33.47,Opera/9.63.(X11; Linux i686; lt-LT) Presto/2.9.188 Version/11.00,1,2210,False,6,food_beverage,False,2026-01-23,True
TXN00000013,8830,260,25.35,BRL,declined,2026-03-03 07:49:32,bank_transfer,PSE,BR,54,Insufficient funds,0.0,0.0,0.0,desktop,111.21.125.180,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_7 rv:4.0; ku-TR) AppleWebKit/531.27.3 (KHTML, like Gecko) Version/4.1 Safari/531.27.3",3,2618,,1,utilities,False,,True
TXN00000014,8136,916,174.97,PEN,approved,2026-02-09 08:47:26,debit_card,Mastercard Debit,PE,00,Transaction approved,3.24,5.67,169.3,mobile,103.77.211.152,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/3.0),1,2286,True,1,entertainment,False,2026-02-10,True
TXN00000015,2737,996,27.37,MXN,approved,2026-02-07 14:04:01,credit_card,Diners Club,MX,00,Transaction approved,3.43,0.94,26.43,mobile,152.183.136.132,Opera/8.94.(Windows NT 10.0; os-RU) Presto/2.9.188 Version/10.00,1,2634,True,1,tech,False,2026-02-09,True
