transaction_id,user_id,merchant_id,amount,currency,status,timestamp,payment_method,payment_provider,country,response_code,response_message,fee_percentage,transaction_fee,net_amount,device_type,ip_address,user_agent,attempt_number,processing_time_ms,three_ds_verified,installments,category,is_international,settlement_date,is_suspicious
TXN00000001,6719,735,14.89,CLP,approved,2026-01-13 07:39:42,debit_card,Visa Debit,CL,00,Transaction approved,3.46,0.52,14.37,desktop,54.34.169.236,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/5.1),1,1491,True,1,retail,False,2026-01-15,True
TXN00000002,4754,465,14.29,MXN,approved,2026-02-15 05:53:27,credit_card,Diners Club,MX,00,Transaction approved,2.97,0.42,13.87,mobile,119.181.147.239,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 11.0; Trident/4.1),1,2275,True,1,other,False,2026-02-16,True
TXN00000003,2912,586,78.59,USD,approved,2026-03-05 23:43:08,ewallet,Rappi Pay,MX,00,Transaction approved,3.01,2.37,76.22,mobile,196.161.128.227,Mozilla/5.0 (Windows 98; Win 9x 4.90; ga-IE; rv:1.9.2.20) Gecko/2656-01-16 09:57:08.150070 Firefox/10.0,1,2010,,1,other,True,2026-03-07,True
TXN00000004,9235,650,281.73,CLP,declined,2026-02-05 00:33:31,debit_card,Visa Debit,CL,65,Security violation,0.0,0.0,0.0,mobile,42.60.244.143,"Mozilla/5.0 (Windows CE) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/14.0.805.0 Safari/533.2",3,2344,True,1,retail,False,,True
TXN00000005,8637,677,30.44,CLP,approved,2026-01-12 21:28:13,ewallet,MercadoPago,CL,00,Transaction approved,3.52,1.07,29.37,api,80.238.21.243,API/1.0,1,1920,,1,entertainment,False,2026-01-13,True
TXN00000006,1380,918,24.15,MXN,approved,2026-02-15 06:19:15,credit_card,American Express,MX,00,Transaction approved,3.28,0.79,23.36,mobile,74.130.51.130,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_6 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) CriOS/30.0.854.0 Mobile/78I102 Safari/533.2",1,2105,True,1,retail,False,2026-02-17,True
TXN00000008,8087,354,20.61,BRL,approved,2026-02-01 17:25:21,debit_card,Visa Debit,BR,00,Transaction approved,3.25,0.67,19.94,desktop,159.27.253.230,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_2; rv:1.9.4.20) Gecko/2171-02-12 07:24:17.984820 Firefox/3.8,1,2856,True,1,utilities,False,2026-02-02,True
TXN00000009,2684,589,94.06,USD,approved,2026-02-01 03:40:40,credit_card,American Express,MX,00,Transaction approved,3.12,2.93,91.13,mobile,103.135.56.205,Opera/9.72.(X11; Linux x86_64; kl-GL) Presto/2.9.163 Version/12.00,1,1304,True,12,tech,True,2026-02-03,True
TXN00000011,3172,412,66.55,BRL,approved,2026-01-07 07:22:33,credit_card,American Express,BR,00,Transaction approved,3.18,2.12,64.43,mobile,29.199.81.196,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; gl-ES) AppleWebKit/531.17.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6531.17.4",1,2885,False,1,services,False,2026-01-08,True
TXN00000012,6975,945,65.29,PEN,approved,2026-01-22 09:07:26,credit_card,Visa,PE,00,Transaction approved,2.94,1.92,63.37,mobile,9.143.19.55,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; bo-CN) AppleWebKit/531.37.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6531.37.7",1,2210,False,6,food_beverage,False,2026-01-23,True
TXN00000013,8830,260,25.35,BRL,declined,2026-03-03 09:20:10,bank_transfer,PSE,BR,54,Insufficient funds,0.0,0.0,0.0,desktop,115.145.106.208,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_0; rv:1.9.4.20) Gecko/9602-07-11 21:12:06.796234 Firefox/3.8,3,2618,,1,utilities,False,,True
TXN00000014,8136,916,174.97,PEN,approved,2026-02-09 10:18:04,debit_card,Mastercard Debit,PE,00,Transaction approved,3.24,5.67,169.3,mobile,22.42.115.100,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/534.42.4 (KHTML, like Gecko) Version/4.0.2 Safari/534.42.4",1,2286,True,1,entertainment,False,2026-02-10,True
TXN00000015,2737,996,27.37,MXN,approved,2026-02-07 15:34:39,credit_card,Diners Club,MX,00,Transaction approved,3.43,0.94,26.43,mobile,221.200.34.20,Opera/9.24.(Windows NT 6.1; yo-NG) Presto/2.9.163 Version/12.00,1,2634,True,1,tech,False,2026-02-09,True
TXN00000017,475,694,126.95,BRL,approved,2026-03-30 16:43:23,credit_card,Visa,BR,00,Transaction approved,2.89,3.67,123.28,desktop,2.22.255.223,Opera/8.23.(Windows NT 5.0; am-ET) Presto/2.9.189 Version/12.00,1,1183,True,1,entertainment,False,2026-04-01,True
TXN00000020,9312,939,107.48,CLP,approved,2026-01-26 16:34:52,bank_transfer,TEF,CL,00,Transaction approved,1.98,2.13,105.35,desktop,130.188.249.207,Opera/8.44.(Windows CE; en-PK) Presto/2.9.188 Version/10.00,1,1472,,1,retail,False,2026-01-27,True
TXN00000021,2120,926,7.16,BRL,approved,2026-03-17 08:10:33,bank_transfer,TEF,BR,00,Transaction approved,1.03,0.07,7.09,mobile,26.190.122.245,Mozilla/5.0 (Android 4.2.2; Mobile; rv:37.0) Gecko/37.0 Firefox/37.0,1,2379,,1,utilities,False,2026-03-18,True
TXN00000022,7051,428,73.21,CLP,approved,2026-02-04 16:01:43,credit_card,Mastercard,CL,00,Transaction approved,2.97,2.17,71.04,mobile,112.224.223.96,Opera/9.39.(X11; Linux i686; mt-MT) Presto/2.9.166 Version/11.00,1,2816,True,1,other,False,2026-02-05,True
TXN00000024,1391,961,75.71,USD,approved,2026-02-17 01:05:34,ewallet,Clip,CL,00,Transaction approved,3.67,2.78,72.93,mobile,149.149.199.13,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_6 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) FxiOS/15.3b4153.0 Mobile/12B622 Safari/531.0",1,906,,1,services,True,2026-02-19,True
TXN00000025,2047,285,139.19,USD,approved,2026-01-21 03:08:44,bank_transfer,SPEI,MX,00,Transaction approved,1.0,1.39,137.8,mobile,7.70.54.130,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_6) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/59.0.857.0 Safari/532.0",1,2641,,1,services,True,2026-01-23,True
TXN00000026,2477,605,18.45,MXN,approved,2026-01-11 15:43:21,credit_card,Mastercard,MX,00,Transaction approved,3.1,0.57,17.88,desktop,69.76.162.127,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/4.1),1,1163,True,1,services,False,2026-01-13,True
TXN00000027,1102,262,3.36,BRL,approved,2026-02-06 10:27:44,credit_card,American Express,BR,00,Transaction approved,3.07,0.1,3.26,mobile,218.17.201.145,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/4.1),1,1446,True,1,utilities,False,2026-02-08,True
TXN00000028,5050,719,17.43,BRL,approved,2026-03-07 20:35:00,bank_transfer,SPEI,BR,00,Transaction approved,1.13,0.2,17.23,mobile,24.17.153.83,Opera/9.23.(Windows NT 5.0; an-ES) Presto/2.9.189 Version/12.00,1,2979,,1,entertainment,False,2026-03-09,True
TXN00000029,819,147,58.98,CLP,approved,2026-01-25 20:28:11,ewallet,Rappi Pay,CL,00,Transaction approved,4.22,2.49,56.49,tablet,88.11.7.87,Opera/8.94.(X11; Linux x86_64; fa-IR) Presto/2.9.184 Version/10.00,1,1135,,1,utilities,False,2026-01-26,True
TXN00000030,1157,619,57.01,MXN,approved,2026-03-28 21:09:24,debit_card,Visa Debit,MX,00,Transaction approved,3.33,1.9,55.11,mobile,156.229.117.36,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_5) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/61.0.889.0 Safari/536.0",1,2337,True,1,retail,False,2026-03-29,True
TXN00000031,6377,123,6.59,USD,approved,2026-03-21 12:04:52,ewallet,PayPal,BR,00,Transaction approved,4.29,0.28,6.31,mobile,,Mozilla/5.0 (Windows NT 10.0; am-ET; rv:1.9.2.20) Gecko/4602-01-28 11:56:22.495911 Firefox/3.8,1,405,,1,travel,True,2026-03-23,True
