transaction_id,user_id,merchant_id,amount,currency,status,timestamp,payment_method,payment_provider,country,response_code,response_message,fee_percentage,transaction_fee,net_amount,device_type,ip_address,user_agent,attempt_number,processing_time_ms,three_ds_verified,installments,category,is_international,settlement_date,is_suspicious
TXN00000001,6719,735,14.89,CLP,approved,2026-01-13 04:26:33,debit_card,Visa Debit,CL,00,Transaction approved,3.46,0.52,14.37,desktop,136.120.29.3,Mozilla/5.0 (Windows NT 5.2; my-MM; rv:1.9.1.20) Gecko/7718-10-05 00:49:07.778717 Firefox/3.8,1,1491,True,1,retail,False,2026-01-15,True
TXN00000002,4754,465,14.29,MXN,approved,2026-02-15 02:40:18,credit_card,Diners Club,MX,00,Transaction approved,2.97,0.42,13.87,mobile,52.34.239.99,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/39.0.885.0 Safari/535.1",1,2275,True,1,other,False,2026-02-16,True
TXN00000003,2912,586,78.59,USD,approved,2026-03-05 20:29:59,ewallet,Rappi Pay,MX,00,Transaction approved,3.01,2.37,76.22,mobile,163.201.166.125,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_3 rv:4.0; brx-IN) AppleWebKit/534.38.1 (KHTML, like Gecko) Version/4.1 Safari/534.38.1",1,2010,,1,other,True,2026-03-07,True
TXN00000005,8637,677,30.44,CLP,approved,2026-01-12 18:15:04,ewallet,MercadoPago,CL,00,Transaction approved,3.52,1.07,29.37,api,94.56.88.76,API/1.0,1,1920,,1,entertainment,False,2026-01-13,True
TXN00000006,1380,918,24.15,MXN,approved,2026-02-15 03:06:06,credit_card,American Express,MX,00,Transaction approved,3.28,0.79,23.36,mobile,37.134.50.223,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_6; rv:1.9.3.20) Gecko/5545-11-12 03:38:12.440155 Firefox/3.6.7,1,2105,True,1,retail,False,2026-02-17,True
TXN00000008,8087,354,20.61,BRL,approved,2026-02-01 14:12:12,debit_card,Visa Debit,BR,00,Transaction approved,3.25,0.67,19.94,desktop,9.200.241.191,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_0; rv:1.9.5.20) Gecko/9951-09-05 21:29:01.008820 Firefox/3.8,1,2856,True,1,utilities,False,2026-02-02,True
TXN00000009,2684,589,94.06,USD,approved,2026-02-01 00:27:31,credit_card,American Express,MX,00,Transaction approved,3.12,2.93,91.13,mobile,20.75.197.4,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; gd-GB) AppleWebKit/533.36.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6533.36.1",1,1304,True,12,tech,True,2026-02-03,True
TXN00000011,3172,412,66.55,BRL,approved,2026-01-07 04:09:24,credit_card,American Express,BR,00,Transaction approved,3.18,2.12,64.43,mobile,186.218.63.198,Opera/9.95.(Windows NT 11.0; ln-CD) Presto/2.9.187 Version/11.00,1,2885,False,1,services,False,2026-01-08,True
TXN00000012,6975,945,65.29,PEN,approved,2026-01-22 05:54:17,credit_card,Visa,PE,00,Transaction approved,2.94,1.92,63.37,mobile,82.182.3.186,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; sr-RS) AppleWebKit/533.13.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6533.13.6",1,2210,False,6,food_beverage,False,2026-01-23,True
TXN00000013,8830,260,25.35,BRL,declined,2026-03-03 06:07:01,bank_transfer,PSE,BR,54,Insufficient funds,0.0,0.0,0.0,desktop,170.115.1.157,Opera/8.56.(Windows NT 6.0; sq-ML) Presto/2.9.166 Version/10.00,3,2618,,1,utilities,False,,True
