transaction_id,user_id,merchant_id,amount,currency,status,timestamp,payment_method,payment_provider,country,response_code,response_message,fee_percentage,transaction_fee,net_amount,device_type,ip_address,user_agent,attempt_number,processing_time_ms,three_ds_verified,installments,category,is_international,settlement_date,is_suspicious
TXN00000001,6719,735,14.89,CLP,approved,2026-01-13 07:21:39,debit_card,Visa Debit,CL,00,Transaction approved,3.46,0.52,14.37,desktop,196.55.57.20,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/4.1),1,1491,True,1,retail,False,2026-01-15,True
TXN00000002,4754,465,14.29,MXN,approved,2026-02-15 05:35:24,credit_card,Diners Club,MX,00,Transaction approved,2.97,0.42,13.87,mobile,151.45.180.14,Opera/9.27.(Windows NT 6.0; fa-IR) Presto/2.9.164 Version/11.00,1,2275,True,1,other,False,2026-02-16,True
TXN00000003,2912,586,78.59,USD,approved,2026-03-05 23:25:05,ewallet,Rappi Pay,MX,00,Transaction approved,3.01,2.37,76.22,mobile,90.92.117.218,Mozilla/5.0 (compatible; MSIE 6.0; Windows CE; Trident/3.1),1,2010,,1,other,True,2026-03-07,True
TXN00000005,8637,677,30.44,CLP,approved,2026-01-12 21:10:10,ewallet,MercadoPago,CL,00,Transaction approved,3.52,1.07,29.37,api,115.82.150.82,API/1.0,1,1920,,1,entertainment,False,2026-01-13,True
TXN00000006,1380,918,24.15,MXN,approved,2026-02-15 06:01:12,credit_card,American Express,MX,00,Transaction approved,3.28,0.79,23.36,mobile,183.164.252.248,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.0; Trident/4.0),1,2105,True,1,retail,False,2026-02-17,True
TXN00000008,8087,354,20.61,BRL,approved,2026-02-01 17:07:18,debit_card,Visa Debit,BR,00,Transaction approved,3.25,0.67,19.94,desktop,152.223.201.208,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_9; rv:1.9.5.20) Gecko/6144-03-12 21:12:20.226547 Firefox/3.8,1,2856,True,1,utilities,False,2026-02-02,True
TXN00000009,2684,589,94.06,USD,approved,2026-02-01 03:22:37,credit_card,American Express,MX,00,Transaction approved,3.12,2.93,91.13,mobile,175.234.45.245,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0),1,1304,True,12,tech,True,2026-02-03,True
TXN00000011,3172,412,66.55,BRL,approved,2026-01-07 07:04:30,credit_card,American Express,BR,00,Transaction approved,3.18,2.12,64.43,mobile,47.133.140.109,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/5.0),1,2885,False,1,services,False,2026-01-08,True
TXN00000012,6975,945,65.29,PEN,approved,2026-01-22 08:49:23,credit_card,Visa,PE,00,Transaction approved,2.94,1.92,63.37,mobile,138.65.254.26,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/4.0),1,2210,False,6,food_beverage,False,2026-01-23,True
TXN00000013,8830,260,25.35,BRL,declined,2026-03-03 09:02:07,bank_transfer,PSE,BR,54,Insufficient funds,0.0,0.0,0.0,desktop,80.215.69.96,"Mozilla/5.0 (Linux; Android 2.3) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/16.0.852.0 Safari/532.1",3,2618,,1,utilities,False,,True
TXN00000014,8136,916,174.97,PEN,approved,2026-02-09 10:00:01,debit_card,Mastercard Debit,PE,00,Transaction approved,3.24,5.67,169.3,mobile,22.102.197.44,Opera/8.19.(X11; Linux i686; ig-NG) Presto/2.9.163 Version/10.00,1,2286,True,1,entertainment,False,2026-02-10,True
