transaction_id,user_id,merchant_id,amount,currency,status,timestamp,payment_method,payment_provider,country,response_code,response_message,fee_percentage,transaction_fee,net_amount,device_type,ip_address,user_agent,attempt_number,processing_time_ms,three_ds_verified,installments,category,is_international,settlement_date,is_suspicious
TXN00000001,6719,735,14.89,CLP,approved,2026-01-13 07:51:42,debit_card,Visa Debit,CL,00,Transaction approved,3.46,0.52,14.37,desktop,120.23.39.124,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; ff-SN) AppleWebKit/534.46.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6534.46.3",1,1491,True,1,retail,False,2026-01-15,True
TXN00000002,4754,465,14.29,MXN,approved,2026-02-15 06:05:27,credit_card,Diners Club,MX,00,Transaction approved,2.97,0.42,13.87,mobile,217.212.133.84,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/532.1.2 (KHTML, like Gecko) Version/4.0.2 Safari/532.1.2",1,2275,True,1,other,False,2026-02-16,True
TXN00000003,2912,586,78.59,USD,approved,2026-03-05 23:55:08,ewallet,Rappi Pay,MX,00,Transaction approved,3.01,2.37,76.22,mobile,76.220.37.237,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/5.0),1,2010,,1,other,True,2026-03-07,True
TXN00000004,9235,650,281.73,CLP,declined,2026-02-05 00:45:31,debit_card,Visa Debit,CL,65,Security violation,0.0,0.0,0.0,mobile,79.111.59.86,Opera/9.54.(Windows NT 6.0; ayc-PE) Presto/2.9.172 Version/10.00,3,2344,True,1,retail,False,,True
TXN00000005,8637,677,30.44,CLP,approved,2026-01-12 21:40:13,ewallet,MercadoPago,CL,00,Transaction approved,3.52,1.07,29.37,api,57.113.68.34,API/1.0,1,1920,,1,entertainment,False,2026-01-13,True
TXN00000006,1380,918,24.15,MXN,approved,2026-02-15 06:31:15,credit_card,American Express,MX,00,Transaction approved,3.28,0.79,23.36,mobile,36.100.122.78,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_2) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/38.0.824.0 Safari/531.1",1,2105,True,1,retail,False,2026-02-17,True
TXN00000008,8087,354,20.61,BRL,approved,2026-02-01 17:37:21,debit_card,Visa Debit,BR,00,Transaction approved,3.25,0.67,19.94,desktop,209.91.202.244,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_4) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/47.0.856.0 Safari/536.1",1,2856,True,1,utilities,False,2026-02-02,True
TXN00000009,2684,589,94.06,USD,approved,2026-02-01 03:52:40,credit_card,American Express,MX,00,Transaction approved,3.12,2.93,91.13,mobile,114.194.235.68,"Mozilla/5.0 (Linux; Android 7.1) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/28.0.882.0 Safari/534.2",1,1304,True,12,tech,True,2026-02-03,True
TXN00000011,3172,412,66.55,BRL,approved,2026-01-07 07:34:33,credit_card,American Express,BR,00,Transaction approved,3.18,2.12,64.43,mobile,43.108.90.129,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_7 rv:3.0; dv-MV) AppleWebKit/532.8.6 (KHTML, like Gecko) Version/4.1 Safari/532.8.6",1,2885,False,1,services,False,2026-01-08,True
TXN00000012,6975,945,65.29,PEN,approved,2026-01-22 09:19:26,credit_card,Visa,PE,00,Transaction approved,2.94,1.92,63.37,mobile,108.126.176.117,Mozilla/5.0 (Android 3.1; Mobile; rv:61.0) Gecko/61.0 Firefox/61.0,1,2210,False,6,food_beverage,False,2026-01-23,True
TXN00000013,8830,260,25.35,BRL,declined,2026-03-03 09:32:10,bank_transfer,PSE,BR,54,Insufficient funds,0.0,0.0,0.0,desktop,161.58.82.15,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/47.0.891.0 Safari/535.1",3,2618,,1,utilities,False,,True
TXN00000014,8136,916,174.97,PEN,approved,2026-02-09 10:30:04,debit_card,Mastercard Debit,PE,00,Transaction approved,3.24,5.67,169.3,mobile,59.183.98.248,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/531.44.1 (KHTML, like Gecko) Version/5.1 Safari/531.44.1",1,2286,True,1,entertainment,False,2026-02-10,True
TXN00000015,2737,996,27.37,MXN,approved,2026-02-07 15:46:39,credit_card,Diners Club,MX,00,Transaction approved,3.43,0.94,26.43,mobile,186.58.43.111,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/5995-10-27 23:04:17.231873 Firefox/13.0,1,2634,True,1,tech,False,2026-02-09,True
TXN00000017,475,694,126.95,BRL,approved,2026-03-30 16:55:23,credit_card,Visa,BR,00,Transaction approved,2.89,3.67,123.28,desktop,114.207.74.56,Opera/9.85.(X11; Linux i686; aa-DJ) Presto/2.9.160 Version/12.00,1,1183,True,1,entertainment,False,2026-04-01,True
TXN00000020,9312,939,107.48,CLP,approved,2026-01-26 16:46:52,bank_transfer,TEF,CL,00,Transaction approved,1.98,2.13,105.35,desktop,81.83.45.129,Opera/8.62.(Windows NT 6.1; tt-RU) Presto/2.9.185 Version/12.00,1,1472,,1,retail,False,2026-01-27,True
TXN00000021,2120,926,7.16,BRL,approved,2026-03-17 08:22:33,bank_transfer,TEF,BR,00,Transaction approved,1.03,0.07,7.09,mobile,79.32.212.37,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/3.0),1,2379,,1,utilities,False,2026-03-18,True
TXN00000022,7051,428,73.21,CLP,approved,2026-02-04 16:13:43,credit_card,Mastercard,CL,00,Transaction approved,2.97,2.17,71.04,mobile,81.189.187.153,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/533.38.2 (KHTML, like Gecko) Version/5.0 Safari/533.38.2",1,2816,True,1,other,False,2026-02-05,True
TXN00000024,1391,961,75.71,USD,approved,2026-02-17 01:17:34,ewallet,Clip,CL,00,Transaction approved,3.67,2.78,72.93,mobile,91.184.113.28,"Mozilla/5.0 (Linux; Android 2.2.1) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/58.0.826.0 Safari/531.0",1,906,,1,services,True,2026-02-19,True
TXN00000025,2047,285,139.19,USD,approved,2026-01-21 03:20:44,bank_transfer,SPEI,MX,00,Transaction approved,1.0,1.39,137.8,mobile,102.232.24.238,"Mozilla/5.0 (Windows 95) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/34.0.865.0 Safari/535.1",1,2641,,1,services,True,2026-01-23,True
TXN00000026,2477,605,18.45,MXN,approved,2026-01-11 15:55:21,credit_card,Mastercard,MX,00,Transaction approved,3.1,0.57,17.88,desktop,60.49.32.119,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; yue-HK) AppleWebKit/534.49.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6534.49.1",1,1163,True,1,services,False,2026-01-13,True
TXN00000027,1102,262,3.36,BRL,approved,2026-02-06 10:39:44,credit_card,American Express,BR,00,Transaction approved,3.07,0.1,3.26,mobile,157.185.3.17,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/3.1),1,1446,True,1,utilities,False,2026-02-08,True
TXN00000028,5050,719,17.43,BRL,approved,2026-03-07 20:47:00,bank_transfer,SPEI,BR,00,Transaction approved,1.13,0.2,17.23,mobile,98.11.69.154,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/5.1),1,2979,,1,entertainment,False,2026-03-09,True
TXN00000029,819,147,58.98,CLP,approved,2026-01-25 20:40:11,ewallet,Rappi Pay,CL,00,Transaction approved,4.22,2.49,56.49,tablet,180.34.92.59,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/5.1),1,1135,,1,utilities,False,2026-01-26,True
TXN00000030,1157,619,57.01,MXN,approved,2026-03-28 21:21:24,debit_card,Visa Debit,MX,00,Transaction approved,3.33,1.9,55.11,mobile,1.183.139.212,"Mozilla/5.0 (Linux; Android 2.2.1) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/37.0.820.0 Safari/531.2",1,2337,True,1,retail,False,2026-03-29,True
TXN00000031,6377,123,6.59,USD,approved,2026-03-21 12:16:52,ewallet,PayPal,BR,00,Transaction approved,4.29,0.28,6.31,mobile,,"Mozilla/5.0 (Linux; Android 3.2.2) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/27.0.854.0 Safari/534.2",1,405,,1,travel,True,2026-03-23,True
TXN00000032,8917,850,15.62,MXN,approved,2026-01-13 06:47:13,credit_card,Visa,MX,00,Transaction approved,3.0,0.47,15.15,tablet,115.39.188.89,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_8 rv:3.0; bhb-IN) AppleWebKit/533.27.5 (KHTML, like Gecko) Version/5.0 Safari/533.27.5",1,1666,True,6,tech,False,2026-01-15,True
TXN00000033,1523,574,42.21,BRL,declined,2026-03-05 07:45:22,ewallet,Clip,BR,54,Security violation,0.0,0.0,0.0,desktop,58.244.203.124,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/54.0.872.0 Safari/535.2",1,428,,1,utilities,False,,True
TXN00000034,657,841,7.35,BRL,approved,2026-01-31 17:44:00,debit_card,Visa Debit,BR,00,Transaction approved,3.37,0.25,7.1,mobile,204.75.94.37,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; sc-IT) AppleWebKit/533.29.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6533.29.5",1,1258,False,1,other,False,2026-02-01,True
TXN00000035,8341,75,25.07,BRL,approved,2026-01-28 01:57:50,bank_transfer,PIX,BR,00,Transaction approved,1.08,0.27,24.8,desktop,86.230.85.76,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_1) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/54.0.877.0 Safari/535.0",1,2868,,1,other,False,2026-01-29,True
TXN00000036,7743,576,26.79,MXN,approved,2026-02-01 04:20:25,bank_transfer,PSE,MX,00,Transaction approved,1.85,0.5,26.29,mobile,46.116.214.18,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; mr-IN) AppleWebKit/535.27.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6535.27.5",1,1924,,1,entertainment,False,2026-02-02,True
TXN00000037,9745,978,30.98,ARS,approved,2026-01-21 19:23:20,bank_transfer,SPEI,AR,00,Transaction approved,1.04,0.32,30.66,mobile,147.141.102.156,"Mozilla/5.0 (Windows NT 5.01) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/19.0.812.0 Safari/535.2",1,239,,1,food_beverage,False,2026-01-23,True
TXN00000038,9075,842,4.55,MXN,approved,2026-02-26 15:19:43,debit_card,Mastercard Debit,MX,00,Transaction approved,2.76,0.13,4.42,mobile,116.112.167.114,"Mozilla/5.0 (iPad; CPU iPad OS 12_4_8 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) FxiOS/18.0z5606.0 Mobile/81L086 Safari/534.1",1,2557,True,1,retail,False,2026-02-27,True
TXN00000039,269,362,189.86,ARS,approved,2026-02-04 09:47:25,debit_card,Maestro,AR,00,Transaction approved,3.03,5.75,184.11,tablet,15.111.123.198,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/60.0.890.0 Safari/536.2",1,2104,False,1,utilities,False,2026-02-05,True
TXN00000041,3940,852,38.37,MXN,approved,2026-03-05 11:58:03,debit_card,Maestro,MX,00,Transaction approved,3.48,1.34,37.03,tablet,212.116.170.146,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; hi-IN) AppleWebKit/533.29.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6533.29.7",1,842,True,1,tech,False,2026-03-06,True
TXN00000042,2650,397,207.03,ARS,approved,2026-03-09 15:41:42,debit_card,Visa Debit,AR,00,Transaction approved,2.8,5.8,201.23,desktop,87.116.165.135,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_7 rv:5.0; fur-IT) AppleWebKit/535.38.4 (KHTML, like Gecko) Version/5.0.2 Safari/535.38.4",1,2252,True,1,tech,False,2026-03-11,True
TXN00000043,4096,243,46.83,ARS,approved,2026-02-15 01:39:23,debit_card,Mastercard Debit,AR,00,Transaction approved,2.59,1.21,45.62,desktop,176.196.177.172,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/15.0.889.0 Safari/532.0",1,651,True,1,food_beverage,False,2026-02-17,True
TXN00000045,900,630,146.05,PEN,approved,2026-02-09 02:12:15,credit_card,American Express,PE,00,Transaction approved,2.97,4.34,141.71,desktop,80.23.186.236,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/532.1.2 (KHTML, like Gecko) Version/4.0.5 Safari/532.1.2",1,906,True,1,other,False,2026-02-10,True
TXN00000046,8925,188,12.81,USD,approved,2026-03-09 08:29:38,credit_card,American Express,PE,00,Transaction approved,2.86,0.37,12.44,mobile,1.133.195.92,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_8_1 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) CriOS/61.0.869.0 Mobile/09Z122 Safari/531.1",1,2006,True,1,travel,True,2026-03-10,True
TXN00000047,9643,620,75.02,USD,approved,2026-03-29 18:13:10,debit_card,Visa Debit,BR,00,Transaction approved,3.27,2.45,72.57,mobile,217.127.117.26,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; pl-PL) AppleWebKit/532.33.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6532.33.7",1,442,True,1,retail,True,2026-03-30,True
TXN00000048,9467,539,33.32,ARS,approved,2026-03-25 16:34:07,debit_card,Visa Debit,AR,00,Transaction approved,2.58,0.86,32.46,mobile,80.57.33.16,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/534.6.3 (KHTML, like Gecko) Version/4.0.3 Safari/534.6.3",1,1488,False,1,tech,False,2026-03-26,True
TXN00000050,3259,164,60.42,CLP,approved,2026-03-06 13:09:48,credit_card,Visa,CL,00,Transaction approved,2.94,1.78,58.64,mobile,78.252.218.186,Opera/9.54.(X11; Linux i686; nn-NO) Presto/2.9.166 Version/10.00,1,2425,False,1,tech,False,2026-03-08,True
TXN00000051,5224,427,9.94,USD,approved,2026-03-17 04:05:39,bank_transfer,Transferencia,BR,00,Transaction approved,1.56,0.16,9.78,mobile,28.96.164.17,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_3 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) FxiOS/14.8a3530.0 Mobile/77J857 Safari/536.1",1,1426,,1,entertainment,True,2026-03-18,True
TXN00000052,1112,410,98.47,MXN,approved,2026-01-22 11:28:00,bank_transfer,Transferencia,MX,00,Transaction approved,1.61,1.59,96.88,mobile,60.208.95.27,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/4.1),1,113,,1,food_beverage,False,2026-01-23,True
TXN00000053,9249,40,157.75,MXN,approved,2026-03-25 08:06:43,debit_card,Mastercard Debit,MX,00,Transaction approved,2.56,4.04,153.71,mobile,72.144.173.239,"Mozilla/5.0 (Linux; Android 3.2.1) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/25.0.855.0 Safari/531.1",1,1732,False,1,utilities,False,2026-03-26,True
