transaction_id,user_id,merchant_id,amount,currency,status,timestamp,payment_method,payment_provider,country,response_code,response_message,fee_percentage,transaction_fee,net_amount,device_type,ip_address,user_agent,attempt_number,processing_time_ms,three_ds_verified,installments,category,is_international,settlement_date,is_suspicious
TXN00000001,6719,735,14.89,CLP,approved,2026-01-13 07:36:39,debit_card,Visa Debit,CL,00,Transaction approved,3.46,0.52,14.37,desktop,38.62.144.78,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/535.40.2 (KHTML, like Gecko) Version/5.1 Safari/535.40.2",1,1491,True,1,retail,False,2026-01-15,True
TXN00000002,4754,465,14.29,MXN,approved,2026-02-15 05:50:24,credit_card,Diners Club,MX,00,Transaction approved,2.97,0.42,13.87,mobile,137.42.158.152,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_2) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/59.0.802.0 Safari/536.0",1,2275,True,1,other,False,2026-02-16,True
TXN00000003,2912,586,78.59,USD,approved,2026-03-05 23:40:05,ewallet,Rappi Pay,MX,00,Transaction approved,3.01,2.37,76.22,mobile,44.227.155.202,Opera/9.55.(Windows NT 6.1; si-LK) Presto/2.9.187 Version/12.00,1,2010,,1,other,True,2026-03-07,True
TXN00000005,8637,677,30.44,CLP,approved,2026-01-12 21:25:10,ewallet,MercadoPago,CL,00,Transaction approved,3.52,1.07,29.37,api,190.11.22.156,API/1.0,1,1920,,1,entertainment,False,2026-01-13,True
TXN00000006,1380,918,24.15,MXN,approved,2026-02-15 06:16:12,credit_card,American Express,MX,00,Transaction approved,3.28,0.79,23.36,mobile,140.157.162.90,Opera/9.29.(Windows NT 5.0; aa-DJ) Presto/2.9.182 Version/12.00,1,2105,True,1,retail,False,2026-02-17,True
TXN00000008,8087,354,20.61,BRL,approved,2026-02-01 17:22:18,debit_card,Visa Debit,BR,00,Transaction approved,3.25,0.67,19.94,desktop,12.211.18.84,Opera/8.54.(Windows NT 11.0; te-IN) Presto/2.9.175 Version/10.00,1,2856,True,1,utilities,False,2026-02-02,True
TXN00000009,2684,589,94.06,USD,approved,2026-02-01 03:37:37,credit_card,American Express,MX,00,Transaction approved,3.12,2.93,91.13,mobile,205.79.135.102,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_1) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/20.0.823.0 Safari/535.0",1,1304,True,12,tech,True,2026-02-03,True
TXN00000011,3172,412,66.55,BRL,approved,2026-01-07 07:19:30,credit_card,American Express,BR,00,Transaction approved,3.18,2.12,64.43,mobile,53.153.227.248,Opera/8.12.(Windows NT 11.0; szl-PL) Presto/2.9.171 Version/12.00,1,2885,False,1,services,False,2026-01-08,True
TXN00000012,6975,945,65.29,PEN,approved,2026-01-22 09:04:23,credit_card,Visa,PE,00,Transaction approved,2.94,1.92,63.37,mobile,177.148.50.45,Mozilla/5.0 (Windows 95; sq-AL; rv:1.9.0.20) Gecko/3979-04-30 23:54:13.515869 Firefox/12.0,1,2210,False,6,food_beverage,False,2026-01-23,True
TXN00000013,8830,260,25.35,BRL,declined,2026-03-03 09:17:07,bank_transfer,PSE,BR,54,Insufficient funds,0.0,0.0,0.0,desktop,67.167.241.208,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; sa-IN) AppleWebKit/531.23.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6531.23.1",3,2618,,1,utilities,False,,True
TXN00000014,8136,916,174.97,PEN,approved,2026-02-09 10:15:01,debit_card,Mastercard Debit,PE,00,Transaction approved,3.24,5.67,169.3,mobile,134.113.61.22,"Mozilla/5.0 (Linux; Android 5.0.1) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/21.0.853.0 Safari/533.2",1,2286,True,1,entertainment,False,2026-02-10,True
TXN00000015,2737,996,27.37,MXN,approved,2026-02-07 15:31:36,credit_card,Diners Club,MX,00,Transaction approved,3.43,0.94,26.43,mobile,57.182.20.95,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_7) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/45.0.872.0 Safari/533.0",1,2634,True,1,tech,False,2026-02-09,True
