transaction_id,user_id,merchant_id,amount,currency,status,timestamp,payment_method,payment_provider,country,response_code,response_message,fee_percentage,transaction_fee,net_amount,device_type,ip_address,user_agent,attempt_number,processing_time_ms,three_ds_verified,installments,category,is_international,settlement_date,is_suspicious
TXN00000001,6719,735,14.89,CLP,approved,2026-01-13 03:43:14,debit_card,Visa Debit,CL,00,Transaction approved,3.46,0.52,14.37,desktop,165.3.36.50,"Mozilla/5.0 (Linux; Android 1.5) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/15.0.815.0 Safari/536.0",1,1491,True,1,retail,False,2026-01-15,True
TXN00000002,4754,465,14.29,MXN,approved,2026-02-15 01:56:59,credit_card,Diners Club,MX,00,Transaction approved,2.97,0.42,13.87,mobile,132.33.87.58,Mozilla/5.0 (Windows NT 5.01; se-NO; rv:1.9.1.20) Gecko/6069-11-14 04:21:39.500824 Firefox/3.8,1,2275,True,1,other,False,2026-02-16,True
TXN00000003,2912,586,78.59,USD,approved,2026-03-05 19:46:40,ewallet,Rappi Pay,MX,00,Transaction approved,3.01,2.37,76.22,mobile,211.44.245.74,"Mozilla/5.0 (iPad; CPU iPad OS 17_1_1 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) FxiOS/13.2x5746.0 Mobile/42Y459 Safari/531.2",1,2010,,1,other,True,2026-03-07,True
TXN00000005,8637,677,30.44,CLP,approved,2026-01-12 17:31:45,ewallet,MercadoPago,CL,00,Transaction approved,3.52,1.07,29.37,api,83.206.106.249,API/1.0,1,1920,,1,entertainment,False,2026-01-13,True
TXN00000006,1380,918,24.15,MXN,approved,2026-02-15 02:22:47,credit_card,American Express,MX,00,Transaction approved,3.28,0.79,23.36,mobile,141.77.102.145,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/13.0.812.0 Safari/532.0",1,2105,True,1,retail,False,2026-02-17,True
TXN00000008,8087,354,20.61,BRL,approved,2026-02-01 13:28:53,debit_card,Visa Debit,BR,00,Transaction approved,3.25,0.67,19.94,desktop,88.23.145.184,Opera/9.92.(X11; Linux x86_64; yo-NG) Presto/2.9.178 Version/12.00,1,2856,True,1,utilities,False,2026-02-02,True
TXN00000009,2684,589,94.06,USD,approved,2026-01-31 23:44:12,credit_card,American Express,MX,00,Transaction approved,3.12,2.93,91.13,mobile,30.18.218.110,Opera/9.87.(X11; Linux i686; aa-DJ) Presto/2.9.175 Version/11.00,1,1304,True,12,tech,True,2026-02-02,True
TXN00000011,3172,412,66.55,BRL,approved,2026-01-07 03:26:05,credit_card,American Express,BR,00,Transaction approved,3.18,2.12,64.43,mobile,120.13.173.14,Opera/9.64.(Windows 98; niu-NU) Presto/2.9.179 Version/10.00,1,2885,False,1,services,False,2026-01-08,True
TXN00000012,6975,945,65.29,PEN,approved,2026-01-22 05:10:58,credit_card,Visa,PE,00,Transaction approved,2.94,1.92,63.37,mobile,36.19.224.251,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.27.1 (KHTML, like Gecko) Version/4.1 Safari/532.27.1",1,2210,False,6,food_beverage,False,2026-01-23,True
TXN00000013,8830,260,25.35,BRL,declined,2026-03-03 05:23:42,bank_transfer,PSE,BR,54,Insufficient funds,0.0,0.0,0.0,desktop,153.55.245.211,"Mozilla/5.0 (Linux; Android 4.0.3) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/13.0.852.0 Safari/532.1",3,2618,,1,utilities,False,,True
