transaction_id,user_id,merchant_id,amount,currency,status,timestamp,payment_method,payment_provider,country,response_code,response_message,fee_percentage,transaction_fee,net_amount,device_type,ip_address,user_agent,attempt_number,processing_time_ms,three_ds_verified,installments,category,is_international,settlement_date,is_suspicious
TXN00000001,6719,735,14.89,CLP,approved,2026-01-13 05:17:29,debit_card,Visa Debit,CL,00,Transaction approved,3.46,0.52,14.37,desktop,215.16.6.12,"Mozilla/5.0 (iPad; CPU iPad OS 17_4_1 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) CriOS/28.0.819.0 Mobile/32N952 Safari/533.0",1,1491,True,1,retail,False,2026-01-15,True
TXN00000002,4754,465,14.29,MXN,approved,2026-02-15 03:31:14,credit_card,Diners Club,MX,00,Transaction approved,2.97,0.42,13.87,mobile,165.88.224.111,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/532.13.4 (KHTML, like Gecko) Version/5.0.3 Safari/532.13.4",1,2275,True,1,other,False,2026-02-16,True
TXN00000003,2912,586,78.59,USD,approved,2026-03-05 21:20:55,ewallet,Rappi Pay,MX,00,Transaction approved,3.01,2.37,76.22,mobile,181.64.227.80,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 11.0; Trident/5.0),1,2010,,1,other,True,2026-03-07,True
TXN00000005,8637,677,30.44,CLP,approved,2026-01-12 19:06:00,ewallet,MercadoPago,CL,00,Transaction approved,3.52,1.07,29.37,api,125.189.147.67,API/1.0,1,1920,,1,entertainment,False,2026-01-13,True
TXN00000006,1380,918,24.15,MXN,approved,2026-02-15 03:57:02,credit_card,American Express,MX,00,Transaction approved,3.28,0.79,23.36,mobile,14.18.224.109,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; de-DE) AppleWebKit/532.4.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6532.4.4",1,2105,True,1,retail,False,2026-02-17,True
TXN00000008,8087,354,20.61,BRL,approved,2026-02-01 15:03:08,debit_card,Visa Debit,BR,00,Transaction approved,3.25,0.67,19.94,desktop,111.87.35.250,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_8_2 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) CriOS/38.0.853.0 Mobile/47M130 Safari/531.2",1,2856,True,1,utilities,False,2026-02-02,True
TXN00000009,2684,589,94.06,USD,approved,2026-02-01 01:18:27,credit_card,American Express,MX,00,Transaction approved,3.12,2.93,91.13,mobile,17.253.2.112,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) CriOS/55.0.877.0 Mobile/62Y001 Safari/532.0",1,1304,True,12,tech,True,2026-02-03,True
TXN00000011,3172,412,66.55,BRL,approved,2026-01-07 05:00:20,credit_card,American Express,BR,00,Transaction approved,3.18,2.12,64.43,mobile,44.235.207.39,"Mozilla/5.0 (iPad; CPU iPad OS 14_8_1 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) FxiOS/18.8r0723.0 Mobile/44W296 Safari/531.2",1,2885,False,1,services,False,2026-01-08,True
TXN00000012,6975,945,65.29,PEN,approved,2026-01-22 06:45:13,credit_card,Visa,PE,00,Transaction approved,2.94,1.92,63.37,mobile,187.155.97.217,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_9) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/25.0.858.0 Safari/533.1",1,2210,False,6,food_beverage,False,2026-01-23,True
TXN00000013,8830,260,25.35,BRL,declined,2026-03-03 06:57:57,bank_transfer,PSE,BR,54,Insufficient funds,0.0,0.0,0.0,desktop,21.49.112.228,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_2; rv:1.9.6.20) Gecko/7143-11-23 16:35:03.623810 Firefox/3.8,3,2618,,1,utilities,False,,True
TXN00000014,8136,916,174.97,PEN,approved,2026-02-09 07:55:51,debit_card,Mastercard Debit,PE,00,Transaction approved,3.24,5.67,169.3,mobile,71.231.138.237,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/5.1),1,2286,True,1,entertainment,False,2026-02-10,True
TXN00000015,2737,996,27.37,MXN,approved,2026-02-07 13:12:26,credit_card,Diners Club,MX,00,Transaction approved,3.43,0.94,26.43,mobile,221.202.0.243,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/4.1),1,2634,True,1,tech,False,2026-02-09,True
TXN00000017,475,694,126.95,BRL,approved,2026-03-30 14:21:10,credit_card,Visa,BR,00,Transaction approved,2.89,3.67,123.28,desktop,56.116.204.242,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/29.0.891.0 Safari/535.1",1,1183,True,1,entertainment,False,2026-04-01,True
TXN00000020,9312,939,107.48,CLP,approved,2026-01-26 14:12:39,bank_transfer,TEF,CL,00,Transaction approved,1.98,2.13,105.35,desktop,9.88.202.137,Opera/9.53.(X11; Linux x86_64; kk-KZ) Presto/2.9.185 Version/10.00,1,1472,,1,retail,False,2026-01-27,True
TXN00000021,2120,926,7.16,BRL,approved,2026-03-17 05:48:20,bank_transfer,TEF,BR,00,Transaction approved,1.03,0.07,7.09,mobile,219.173.118.26,Mozilla/5.0 (Windows NT 10.0; nn-NO; rv:1.9.1.20) Gecko/8527-03-26 11:43:56.940521 Firefox/3.6.14,1,2379,,1,utilities,False,2026-03-18,True
TXN00000022,7051,428,73.21,CLP,approved,2026-02-04 13:39:30,credit_card,Mastercard,CL,00,Transaction approved,2.97,2.17,71.04,mobile,19.128.70.19,Mozilla/5.0 (Windows 98; Win 9x 4.90; byn-ER; rv:1.9.1.20) Gecko/7344-09-30 03:30:00.869873 Firefox/3.8,1,2816,True,1,other,False,2026-02-05,True
TXN00000024,1391,961,75.71,USD,approved,2026-02-16 22:43:21,ewallet,Clip,CL,00,Transaction approved,3.67,2.78,72.93,mobile,194.50.53.130,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/29.0.857.0 Safari/532.1",1,906,,1,services,True,2026-02-18,True
TXN00000025,2047,285,139.19,USD,approved,2026-01-21 00:46:31,bank_transfer,SPEI,MX,00,Transaction approved,1.0,1.39,137.8,mobile,141.13.132.83,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/5.0),1,2641,,1,services,True,2026-01-23,True
TXN00000026,2477,605,18.45,MXN,approved,2026-01-11 13:21:08,credit_card,Mastercard,MX,00,Transaction approved,3.1,0.57,17.88,desktop,19.84.50.183,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 11.0; Trident/5.1),1,1163,True,1,services,False,2026-01-13,True
TXN00000027,1102,262,3.36,BRL,approved,2026-02-06 08:05:31,credit_card,American Express,BR,00,Transaction approved,3.07,0.1,3.26,mobile,112.117.27.161,Opera/9.97.(Windows NT 6.1; ky-KG) Presto/2.9.181 Version/11.00,1,1446,True,1,utilities,False,2026-02-08,True
TXN00000028,5050,719,17.43,BRL,approved,2026-03-07 18:12:47,bank_transfer,SPEI,BR,00,Transaction approved,1.13,0.2,17.23,mobile,83.168.186.166,"Mozilla/5.0 (Linux; Android 7.1.2) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/25.0.846.0 Safari/532.1",1,2979,,1,entertainment,False,2026-03-09,True
TXN00000029,819,147,58.98,CLP,approved,2026-01-25 18:05:58,ewallet,Rappi Pay,CL,00,Transaction approved,4.22,2.49,56.49,tablet,50.59.167.212,Opera/9.48.(Windows NT 5.0; sat-IN) Presto/2.9.160 Version/12.00,1,1135,,1,utilities,False,2026-01-26,True
TXN00000030,1157,619,57.01,MXN,approved,2026-03-28 18:47:11,debit_card,Visa Debit,MX,00,Transaction approved,3.33,1.9,55.11,mobile,111.120.178.104,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/4.0),1,2337,True,1,retail,False,2026-03-29,True
TXN00000031,6377,123,6.59,USD,approved,2026-03-21 09:42:39,ewallet,PayPal,BR,00,Transaction approved,4.29,0.28,6.31,mobile,,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/46.0.897.0 Safari/532.2",1,405,,1,travel,True,2026-03-23,True
TXN00000032,8917,850,15.62,MXN,approved,2026-01-13 04:13:00,credit_card,Visa,MX,00,Transaction approved,3.0,0.47,15.15,tablet,184.172.105.140,Opera/9.77.(X11; Linux x86_64; gd-GB) Presto/2.9.175 Version/11.00,1,1666,True,6,tech,False,2026-01-15,True
TXN00000033,1523,574,42.21,BRL,declined,2026-03-05 05:11:09,ewallet,Clip,BR,54,Security violation,0.0,0.0,0.0,desktop,63.34.129.248,Opera/9.78.(X11; Linux i686; it-IT) Presto/2.9.182 Version/11.00,1,428,,1,utilities,False,,True
TXN00000034,657,841,7.35,BRL,approved,2026-01-31 15:09:47,debit_card,Visa Debit,BR,00,Transaction approved,3.37,0.25,7.1,mobile,214.138.248.17,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/535.31.5 (KHTML, like Gecko) Version/5.0.5 Safari/535.31.5",1,1258,False,1,other,False,2026-02-01,True
TXN00000035,8341,75,25.07,BRL,approved,2026-01-27 23:23:37,bank_transfer,PIX,BR,00,Transaction approved,1.08,0.27,24.8,desktop,171.197.104.89,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_7 rv:3.0; bho-IN) AppleWebKit/533.45.3 (KHTML, like Gecko) Version/4.1 Safari/533.45.3",1,2868,,1,other,False,2026-01-28,True
TXN00000036,7743,576,26.79,MXN,approved,2026-02-01 01:46:12,bank_transfer,PSE,MX,00,Transaction approved,1.85,0.5,26.29,mobile,88.207.81.46,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/533.4.5 (KHTML, like Gecko) Version/4.1 Safari/533.4.5",1,1924,,1,entertainment,False,2026-02-02,True
TXN00000037,9745,978,30.98,ARS,approved,2026-01-21 16:49:07,bank_transfer,SPEI,AR,00,Transaction approved,1.04,0.32,30.66,mobile,71.94.243.201,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_5; rv:1.9.4.20) Gecko/8054-06-21 11:43:24.030396 Firefox/3.6.17,1,239,,1,food_beverage,False,2026-01-23,True
TXN00000038,9075,842,4.55,MXN,approved,2026-02-26 12:45:30,debit_card,Mastercard Debit,MX,00,Transaction approved,2.76,0.13,4.42,mobile,221.167.43.7,Opera/8.99.(X11; Linux x86_64; nl-AW) Presto/2.9.161 Version/10.00,1,2557,True,1,retail,False,2026-02-27,True
