transaction_id,user_id,merchant_id,amount,currency,status,timestamp,payment_method,payment_provider,country,response_code,response_message,fee_percentage,transaction_fee,net_amount,device_type,ip_address,user_agent,attempt_number,processing_time_ms,three_ds_verified,installments,category,is_international,settlement_date,is_suspicious
TXN00000007,4426,940,22.24,COP,approved,2026-02-12 20:26:09,debit_card,Mastercard Debit,CO,00,Transaction approved,2.6,0.58,21.66,mobile,130.109.172.200,Mozilla/5.0 (Android 12; Mobile; rv:34.0) Gecko/34.0 Firefox/34.0,1,602,True,1,services,False,2026-02-14,False
TXN00000010,4502,636,20.96,COP,approved,2026-02-23 02:39:58,bank_transfer,PIX,CO,00,Transaction approved,1.88,0.39,20.57,mobile,118.98.63.178,Mozilla/5.0 (Windows NT 5.1; gd-GB; rv:1.9.2.20) Gecko/5308-08-04 23:14:44.495880 Firefox/10.0,1,2226,,1,food_beverage,False,2026-02-24,False
TXN00000016,685,247,67.09,COP,approved,2026-03-29 21:18:55,ewallet,Clip,CO,00,Transaction approved,4.3,2.88,64.21,tablet,69.22.138.146,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/18.0.835.0 Safari/531.1",1,1399,,1,services,False,2026-03-31,False
TXN00000018,5641,124,61.49,COP,approved,2026-03-15 22:44:07,credit_card,American Express,CO,00,Transaction approved,3.24,1.99,59.5,mobile,167.211.102.225,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_7) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/49.0.846.0 Safari/535.1",1,1372,True,6,tech,False,2026-03-17,False
TXN00000019,3821,602,140.6,COP,approved,2026-03-23 08:09:45,credit_card,Diners Club,CO,00,Transaction approved,2.87,4.04,136.56,mobile,138.194.191.203,Opera/9.29.(X11; Linux i686; cv-RU) Presto/2.9.161 Version/12.00,1,2482,True,12,travel,False,2026-03-25,False
TXN00000023,4360,267,108.13,COP,approved,2026-03-27 23:47:28,credit_card,Mastercard,CO,00,Transaction approved,3.08,3.33,104.8,desktop,139.6.196.185,Mozilla/5.0 (compatible; MSIE 6.0; Windows CE; Trident/5.0),1,828,True,1,travel,False,2026-03-29,False
TXN00000040,4753,208,19.51,COP,approved,2026-03-09 10:13:49,credit_card,Diners Club,CO,00,Transaction approved,2.83,0.55,18.96,tablet,196.98.78.107,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/4.1),1,1837,True,1,utilities,False,2026-03-11,False
TXN00000049,7758,885,57.56,COP,approved,2026-03-19 12:26:17,ewallet,PayPal,CO,00,Transaction approved,3.55,2.04,55.52,desktop,78.153.1.174,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/52.0.851.0 Safari/535.0",1,483,,1,travel,False,2026-03-20,False
TXN00000058,3961,219,18.52,COP,pending,2026-03-28 14:18:30,bank_transfer,Transferencia,CO,pending,Pending authorization,0.0,0.0,0.0,tablet,33.27.189.82,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; shs-CA) AppleWebKit/532.42.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6532.42.7",1,2518,,1,utilities,False,,False
TXN00000059,2465,68,49.02,COP,approved,2026-03-06 19:37:58,bank_transfer,Transferencia,CO,00,Transaction approved,1.94,0.95,48.07,mobile,21.239.65.21,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.01; Trident/3.1),1,2043,,1,entertainment,False,2026-03-07,False
