transaction_id,user_id,merchant_id,amount,currency,status,timestamp,payment_method,payment_provider,country,response_code,response_message,fee_percentage,transaction_fee,net_amount,device_type,ip_address,user_agent,attempt_number,processing_time_ms,three_ds_verified,installments,category,is_international,settlement_date,is_suspicious
TXN00000007,4426,940,22.24,COP,approved,2026-02-12 15:41:12,debit_card,Mastercard Debit,CO,00,Transaction approved,2.6,0.58,21.66,mobile,37.15.138.124,Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/3.1),1,602,True,1,services,False,2026-02-14,False
TXN00000010,4502,636,20.96,COP,approved,2026-02-22 21:55:01,bank_transfer,PIX,CO,00,Transaction approved,1.88,0.39,20.57,mobile,43.168.93.238,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.0; Trident/4.0),1,2226,,1,food_beverage,False,2026-02-23,False
TXN00000016,685,247,67.09,COP,approved,2026-03-29 16:33:58,ewallet,Clip,CO,00,Transaction approved,4.3,2.88,64.21,tablet,135.186.175.141,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/5.1),1,1399,,1,services,False,2026-03-31,False
TXN00000018,5641,124,61.49,COP,approved,2026-03-15 17:59:10,credit_card,American Express,CO,00,Transaction approved,3.24,1.99,59.5,mobile,131.101.76.246,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/3119-06-28 21:55:59.168152 Firefox/3.6.10,1,1372,True,6,tech,False,2026-03-17,False
TXN00000019,3821,602,140.6,COP,approved,2026-03-23 03:24:48,credit_card,Diners Club,CO,00,Transaction approved,2.87,4.04,136.56,mobile,162.245.115.57,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/534.40.6 (KHTML, like Gecko) Version/4.0.3 Safari/534.40.6",1,2482,True,12,travel,False,2026-03-25,False
TXN00000023,4360,267,108.13,COP,approved,2026-03-27 19:02:31,credit_card,Mastercard,CO,00,Transaction approved,3.08,3.33,104.8,desktop,69.216.23.69,"Mozilla/5.0 (Linux; Android 3.2.4) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/27.0.810.0 Safari/536.2",1,828,True,1,travel,False,2026-03-29,False
TXN00000040,4753,208,19.51,COP,approved,2026-03-09 05:28:52,credit_card,Diners Club,CO,00,Transaction approved,2.83,0.55,18.96,tablet,50.167.229.104,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/2187-03-24 04:56:57.122287 Firefox/13.0,1,1837,True,1,utilities,False,2026-03-11,False
TXN00000049,7758,885,57.56,COP,approved,2026-03-19 07:41:20,ewallet,PayPal,CO,00,Transaction approved,3.55,2.04,55.52,desktop,93.174.67.65,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_7; rv:1.9.5.20) Gecko/4656-08-12 19:34:21.964554 Firefox/3.6.8,1,483,,1,travel,False,2026-03-20,False
TXN00000058,3961,219,18.52,COP,pending,2026-03-28 09:33:33,bank_transfer,Transferencia,CO,pending,Pending authorization,0.0,0.0,0.0,tablet,166.248.171.219,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_5; rv:1.9.6.20) Gecko/5419-02-14 21:17:27.096191 Firefox/3.8,1,2518,,1,utilities,False,,False
TXN00000059,2465,68,49.02,COP,approved,2026-03-06 14:53:01,bank_transfer,Transferencia,CO,00,Transaction approved,1.94,0.95,48.07,mobile,63.80.250.36,Opera/9.71.(Windows NT 11.0; oc-FR) Presto/2.9.161 Version/10.00,1,2043,,1,entertainment,False,2026-03-07,False
TXN00000069,9159,998,52.11,COP,approved,2026-03-23 19:11:36,debit_card,Mastercard Debit,CO,00,Transaction approved,2.71,1.41,50.7,mobile,4.228.197.250,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/3.1),1,210,False,1,utilities,False,2026-03-25,False
TXN00000072,5258,277,7.43,COP,approved,2026-02-16 05:36:40,credit_card,American Express,CO,00,Transaction approved,2.77,0.21,7.22,mobile,109.247.18.80,Opera/9.56.(Windows CE; nr-ZA) Presto/2.9.182 Version/10.00,1,1656,True,3,retail,False,2026-02-17,False
TXN00000074,8922,304,8.12,COP,approved,2026-03-09 01:24:44,debit_card,Mastercard Debit,CO,00,Transaction approved,3.42,0.28,7.84,mobile,33.130.120.39,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.0; Trident/3.0),1,2184,True,1,utilities,False,2026-03-11,False
TXN00000075,3566,383,52.1,COP,approved,2026-03-26 22:07:13,credit_card,American Express,CO,00,Transaction approved,2.77,1.44,50.66,mobile,99.239.164.209,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/5.0),1,114,True,1,retail,False,2026-03-28,False
TXN00000078,2851,37,14.47,COP,approved,2026-02-18 14:08:15,credit_card,Diners Club,CO,00,Transaction approved,3.44,0.5,13.97,desktop,152.12.212.151,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/533.10.3 (KHTML, like Gecko) Version/5.0.3 Safari/533.10.3",1,318,True,6,travel,False,2026-02-20,False
TXN00000079,1827,115,12.58,USD,approved,2026-01-17 15:53:19,debit_card,Visa Debit,CO,00,Transaction approved,2.64,0.33,12.25,mobile,112.233.201.140,Opera/8.42.(Windows NT 6.0; sid-ET) Presto/2.9.163 Version/10.00,1,483,True,1,food_beverage,True,2026-01-18,False
TXN00000082,6421,507,20.7,COP,approved,2026-02-14 05:16:57,bank_transfer,SPEI,CO,00,Transaction approved,1.62,0.34,20.36,mobile,167.203.117.28,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) FxiOS/9.8p2192.0 Mobile/55N530 Safari/532.0",1,716,,1,utilities,False,2026-02-16,False
TXN00000095,9463,714,3.81,COP,approved,2026-02-01 05:07:11,credit_card,Mastercard,CO,00,Transaction approved,3.26,0.12,3.69,desktop,86.73.206.150,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; the-NP) AppleWebKit/534.49.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6534.49.1",1,2230,False,1,food_beverage,False,2026-02-03,False
TXN00000100,6220,173,76.86,COP,approved,2026-02-10 00:49:03,credit_card,Visa,CO,00,Transaction approved,3.31,2.54,74.32,mobile,161.143.4.15,Mozilla/5.0 (compatible; MSIE 7.0; Windows 95; Trident/3.0),1,139,True,12,tech,False,2026-02-11,False
