transaction_id,user_id,merchant_id,amount,currency,status,timestamp,payment_method,payment_provider,country,response_code,response_message,fee_percentage,transaction_fee,net_amount,device_type,ip_address,user_agent,attempt_number,processing_time_ms,three_ds_verified,installments,category,is_international,settlement_date,is_suspicious
TXN00000007,4426,940,22.24,COP,approved,2026-02-12 19:54:38,debit_card,Mastercard Debit,CO,00,Transaction approved,2.6,0.58,21.66,mobile,104.227.212.223,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_8 rv:5.0; hr-HR) AppleWebKit/531.1.5 (KHTML, like Gecko) Version/4.0 Safari/531.1.5",1,602,True,1,services,False,2026-02-14,False
TXN00000010,4502,636,20.96,COP,approved,2026-02-23 02:08:27,bank_transfer,PIX,CO,00,Transaction approved,1.88,0.39,20.57,mobile,144.196.192.113,"Mozilla/5.0 (iPad; CPU iPad OS 3_2_2 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) FxiOS/9.7s5400.0 Mobile/03O009 Safari/532.2",1,2226,,1,food_beverage,False,2026-02-24,False
TXN00000016,685,247,67.09,COP,approved,2026-03-29 20:47:24,ewallet,Clip,CO,00,Transaction approved,4.3,2.88,64.21,tablet,48.13.249.98,Opera/9.51.(X11; Linux i686; dv-MV) Presto/2.9.165 Version/11.00,1,1399,,1,services,False,2026-03-31,False
TXN00000018,5641,124,61.49,COP,approved,2026-03-15 22:12:36,credit_card,American Express,CO,00,Transaction approved,3.24,1.99,59.5,mobile,198.136.229.192,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_7; rv:1.9.4.20) Gecko/9463-01-18 04:30:18.127747 Firefox/3.8,1,1372,True,6,tech,False,2026-03-17,False
TXN00000019,3821,602,140.6,COP,approved,2026-03-23 07:38:14,credit_card,Diners Club,CO,00,Transaction approved,2.87,4.04,136.56,mobile,175.174.205.80,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 11.0; Trident/5.1),1,2482,True,12,travel,False,2026-03-25,False
TXN00000023,4360,267,108.13,COP,approved,2026-03-27 23:15:57,credit_card,Mastercard,CO,00,Transaction approved,3.08,3.33,104.8,desktop,20.162.115.207,Opera/8.15.(Windows NT 6.2; th-TH) Presto/2.9.169 Version/11.00,1,828,True,1,travel,False,2026-03-29,False
TXN00000040,4753,208,19.51,COP,approved,2026-03-09 09:42:18,credit_card,Diners Club,CO,00,Transaction approved,2.83,0.55,18.96,tablet,108.28.114.86,"Mozilla/5.0 (Linux; Android 4.2.2) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/26.0.899.0 Safari/532.2",1,1837,True,1,utilities,False,2026-03-11,False
TXN00000049,7758,885,57.56,COP,approved,2026-03-19 11:54:46,ewallet,PayPal,CO,00,Transaction approved,3.55,2.04,55.52,desktop,40.181.111.62,"Mozilla/5.0 (iPad; CPU iPad OS 17_3 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) FxiOS/12.1s6510.0 Mobile/48J913 Safari/535.0",1,483,,1,travel,False,2026-03-20,False
TXN00000058,3961,219,18.52,COP,pending,2026-03-28 13:46:59,bank_transfer,Transferencia,CO,pending,Pending authorization,0.0,0.0,0.0,tablet,41.207.90.184,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/3.1),1,2518,,1,utilities,False,,False
TXN00000059,2465,68,49.02,COP,approved,2026-03-06 19:06:27,bank_transfer,Transferencia,CO,00,Transaction approved,1.94,0.95,48.07,mobile,96.89.105.98,Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/3.1),1,2043,,1,entertainment,False,2026-03-07,False
TXN00000069,9159,998,52.11,COP,approved,2026-03-23 23:25:02,debit_card,Mastercard Debit,CO,00,Transaction approved,2.71,1.41,50.7,mobile,62.76.124.236,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/52.0.820.0 Safari/535.1",1,210,False,1,utilities,False,2026-03-25,False
TXN00000072,5258,277,7.43,COP,approved,2026-02-16 09:50:06,credit_card,American Express,CO,00,Transaction approved,2.77,0.21,7.22,mobile,109.47.139.129,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/4.0),1,1656,True,3,retail,False,2026-02-17,False
TXN00000074,8922,304,8.12,COP,approved,2026-03-09 05:38:10,debit_card,Mastercard Debit,CO,00,Transaction approved,3.42,0.28,7.84,mobile,96.152.120.237,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_3 rv:4.0; bhb-IN) AppleWebKit/531.34.1 (KHTML, like Gecko) Version/5.0.2 Safari/531.34.1",1,2184,True,1,utilities,False,2026-03-11,False
TXN00000075,3566,383,52.1,COP,approved,2026-03-27 02:20:39,credit_card,American Express,CO,00,Transaction approved,2.77,1.44,50.66,mobile,168.218.38.132,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.01; Trident/3.1),1,114,True,1,retail,False,2026-03-29,False
TXN00000078,2851,37,14.47,COP,approved,2026-02-18 18:21:41,credit_card,Diners Club,CO,00,Transaction approved,3.44,0.5,13.97,desktop,183.167.11.206,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_3 rv:3.0; hr-HR) AppleWebKit/534.19.5 (KHTML, like Gecko) Version/5.1 Safari/534.19.5",1,318,True,6,travel,False,2026-02-20,False
TXN00000079,1827,115,12.58,USD,approved,2026-01-17 20:06:45,debit_card,Visa Debit,CO,00,Transaction approved,2.64,0.33,12.25,mobile,82.99.200.53,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/53.0.825.0 Safari/534.1",1,483,True,1,food_beverage,True,2026-01-18,False
TXN00000082,6421,507,20.7,COP,approved,2026-02-14 09:30:23,bank_transfer,SPEI,CO,00,Transaction approved,1.62,0.34,20.36,mobile,21.225.194.216,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/8823-06-07 05:19:46.586945 Firefox/3.8,1,716,,1,utilities,False,2026-02-16,False
TXN00000095,9463,714,3.81,COP,approved,2026-02-01 09:20:37,credit_card,Mastercard,CO,00,Transaction approved,3.26,0.12,3.69,desktop,85.62.161.170,Opera/9.91.(Windows NT 6.2; pa-IN) Presto/2.9.163 Version/12.00,1,2230,False,1,food_beverage,False,2026-02-03,False
TXN00000100,6220,173,76.86,COP,approved,2026-02-10 05:02:29,credit_card,Visa,CO,00,Transaction approved,3.31,2.54,74.32,mobile,34.177.151.115,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_2_2 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) CriOS/21.0.816.0 Mobile/07B867 Safari/533.0",1,139,True,12,tech,False,2026-02-11,False
