transaction_id,user_id,merchant_id,amount,currency,status,timestamp,payment_method,payment_provider,country,response_code,response_message,fee_percentage,transaction_fee,net_amount,device_type,ip_address,user_agent,attempt_number,processing_time_ms,three_ds_verified,installments,category,is_international,settlement_date,is_suspicious
TXN00000007,4426,940,22.24,COP,approved,2026-02-12 20:30:12,debit_card,Mastercard Debit,CO,00,Transaction approved,2.6,0.58,21.66,mobile,195.195.13.128,Mozilla/5.0 (Windows 95; gez-ET; rv:1.9.2.20) Gecko/5415-10-31 17:11:07.167725 Firefox/3.6.15,1,602,True,1,services,False,2026-02-14,False
TXN00000010,4502,636,20.96,COP,approved,2026-02-23 02:44:01,bank_transfer,PIX,CO,00,Transaction approved,1.88,0.39,20.57,mobile,191.255.250.108,Opera/8.14.(X11; Linux x86_64; kw-GB) Presto/2.9.187 Version/11.00,1,2226,,1,food_beverage,False,2026-02-24,False
TXN00000016,685,247,67.09,COP,approved,2026-03-29 21:22:58,ewallet,Clip,CO,00,Transaction approved,4.3,2.88,64.21,tablet,14.65.228.188,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_5; rv:1.9.6.20) Gecko/2966-01-02 03:56:23.771481 Firefox/9.0,1,1399,,1,services,False,2026-03-31,False
TXN00000018,5641,124,61.49,COP,approved,2026-03-15 22:48:10,credit_card,American Express,CO,00,Transaction approved,3.24,1.99,59.5,mobile,71.253.246.190,Mozilla/5.0 (Android 9; Mobile; rv:11.0) Gecko/11.0 Firefox/11.0,1,1372,True,6,tech,False,2026-03-17,False
TXN00000019,3821,602,140.6,COP,approved,2026-03-23 08:13:48,credit_card,Diners Club,CO,00,Transaction approved,2.87,4.04,136.56,mobile,99.49.22.174,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_4 rv:4.0; az-IN) AppleWebKit/534.19.7 (KHTML, like Gecko) Version/5.0.2 Safari/534.19.7",1,2482,True,12,travel,False,2026-03-25,False
TXN00000023,4360,267,108.13,COP,approved,2026-03-27 23:51:31,credit_card,Mastercard,CO,00,Transaction approved,3.08,3.33,104.8,desktop,125.144.249.127,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/2980-12-25 05:30:49.569092 Firefox/3.6.18,1,828,True,1,travel,False,2026-03-29,False
TXN00000040,4753,208,19.51,COP,approved,2026-03-09 10:17:52,credit_card,Diners Club,CO,00,Transaction approved,2.83,0.55,18.96,tablet,9.54.196.154,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/535.1.7 (KHTML, like Gecko) Version/4.0.2 Safari/535.1.7",1,1837,True,1,utilities,False,2026-03-11,False
TXN00000049,7758,885,57.56,COP,approved,2026-03-19 12:30:20,ewallet,PayPal,CO,00,Transaction approved,3.55,2.04,55.52,desktop,39.184.213.90,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.2; Trident/5.0),1,483,,1,travel,False,2026-03-20,False
TXN00000059,2465,68,49.02,COP,approved,2026-03-06 19:42:01,bank_transfer,Transferencia,CO,00,Transaction approved,1.94,0.95,48.07,mobile,90.60.13.218,Mozilla/5.0 (Android 5.0.2; Mobile; rv:56.0) Gecko/56.0 Firefox/56.0,1,2043,,1,entertainment,False,2026-03-07,False
TXN00000065,1024,781,189.47,COP,approved,2026-03-26 07:25:10,debit_card,Visa Debit,CO,00,Transaction approved,2.75,5.21,184.26,mobile,215.25.128.188,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/3.0),1,619,False,1,other,False,2026-03-28,False
TXN00000069,9159,998,52.11,COP,approved,2026-03-24 00:00:36,debit_card,Mastercard Debit,CO,00,Transaction approved,2.71,1.41,50.7,mobile,168.124.79.116,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90; Trident/5.0),1,210,False,1,utilities,False,2026-03-26,False
TXN00000072,5258,277,7.43,COP,approved,2026-02-16 10:25:40,credit_card,American Express,CO,00,Transaction approved,2.77,0.21,7.22,mobile,120.99.91.8,"Mozilla/5.0 (iPad; CPU iPad OS 5_1_1 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) CriOS/21.0.877.0 Mobile/88A300 Safari/535.0",1,1656,True,3,retail,False,2026-02-17,False
TXN00000074,8922,304,8.12,COP,approved,2026-03-09 06:13:44,debit_card,Mastercard Debit,CO,00,Transaction approved,3.42,0.28,7.84,mobile,206.2.56.7,"Mozilla/5.0 (iPad; CPU iPad OS 5_1_1 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) CriOS/32.0.889.0 Mobile/16S449 Safari/534.2",1,2184,True,1,utilities,False,2026-03-11,False
TXN00000075,3566,383,52.1,COP,approved,2026-03-27 02:56:13,credit_card,American Express,CO,00,Transaction approved,2.77,1.44,50.66,mobile,211.97.169.181,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_9; rv:1.9.4.20) Gecko/8698-03-25 05:29:44.304047 Firefox/13.0,1,114,True,1,retail,False,2026-03-29,False
TXN00000078,2851,37,14.47,COP,approved,2026-02-18 18:57:15,credit_card,Diners Club,CO,00,Transaction approved,3.44,0.5,13.97,desktop,195.22.13.159,"Mozilla/5.0 (iPad; CPU iPad OS 13_7 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) FxiOS/18.8e4253.0 Mobile/19K729 Safari/532.1",1,318,True,6,travel,False,2026-02-20,False
TXN00000079,1827,115,12.58,USD,approved,2026-01-17 20:42:19,debit_card,Visa Debit,CO,00,Transaction approved,2.64,0.33,12.25,mobile,108.110.211.237,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_5 rv:2.0; is-IS) AppleWebKit/533.30.7 (KHTML, like Gecko) Version/4.0.3 Safari/533.30.7",1,483,True,1,food_beverage,True,2026-01-18,False
TXN00000082,6421,507,20.7,COP,approved,2026-02-14 10:05:57,bank_transfer,SPEI,CO,00,Transaction approved,1.62,0.34,20.36,mobile,45.170.31.154,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; fy-NL) AppleWebKit/532.8.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6532.8.5",1,716,,1,utilities,False,2026-02-16,False
TXN00000095,9463,714,3.81,COP,approved,2026-02-01 09:56:11,credit_card,Mastercard,CO,00,Transaction approved,3.26,0.12,3.69,desktop,106.145.126.43,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; cv-RU) AppleWebKit/531.18.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6531.18.3",1,2230,False,1,food_beverage,False,2026-02-03,False
TXN00000100,6220,173,76.86,COP,approved,2026-02-10 05:38:03,credit_card,Visa,CO,00,Transaction approved,3.31,2.54,74.32,mobile,65.143.183.31,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/2441-12-24 15:06:56.727514 Firefox/9.0,1,139,True,12,tech,False,2026-02-11,False
