transaction_id,user_id,merchant_id,amount,currency,status,timestamp,payment_method,payment_provider,country,response_code,response_message,fee_percentage,transaction_fee,net_amount,device_type,ip_address,user_agent,attempt_number,processing_time_ms,three_ds_verified,installments,category,is_international,settlement_date,is_suspicious
TXN00000007,4426,940,22.24,COP,approved,2026-02-12 16:48:32,debit_card,Mastercard Debit,CO,00,Transaction approved,2.6,0.58,21.66,mobile,27.148.86.241,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Trident/4.0),1,602,True,1,services,False,2026-02-14,False
TXN00000010,4502,636,20.96,COP,approved,2026-02-22 23:02:21,bank_transfer,PIX,CO,00,Transaction approved,1.88,0.39,20.57,mobile,147.223.95.187,Mozilla/5.0 (Windows NT 6.2; am-ET; rv:1.9.2.20) Gecko/3754-10-28 16:04:57.003670 Firefox/12.0,1,2226,,1,food_beverage,False,2026-02-23,False
TXN00000016,685,247,67.09,COP,approved,2026-03-29 17:41:18,ewallet,Clip,CO,00,Transaction approved,4.3,2.88,64.21,tablet,37.36.145.88,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/6359-01-29 06:22:41.897736 Firefox/3.8,1,1399,,1,services,False,2026-03-31,False
TXN00000018,5641,124,61.49,COP,approved,2026-03-15 19:06:30,credit_card,American Express,CO,00,Transaction approved,3.24,1.99,59.5,mobile,184.102.159.193,Opera/8.84.(Windows NT 6.0; gez-ER) Presto/2.9.162 Version/12.00,1,1372,True,6,tech,False,2026-03-17,False
TXN00000019,3821,602,140.6,COP,approved,2026-03-23 04:32:08,credit_card,Diners Club,CO,00,Transaction approved,2.87,4.04,136.56,mobile,206.44.104.214,Mozilla/5.0 (Windows NT 5.2; gd-GB; rv:1.9.0.20) Gecko/7838-06-08 13:26:32.586243 Firefox/3.6.15,1,2482,True,12,travel,False,2026-03-25,False
TXN00000023,4360,267,108.13,COP,approved,2026-03-27 20:09:51,credit_card,Mastercard,CO,00,Transaction approved,3.08,3.33,104.8,desktop,218.131.105.27,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/4.0),1,828,True,1,travel,False,2026-03-29,False
TXN00000040,4753,208,19.51,COP,approved,2026-03-09 06:36:12,credit_card,Diners Club,CO,00,Transaction approved,2.83,0.55,18.96,tablet,112.137.31.114,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.1),1,1837,True,1,utilities,False,2026-03-11,False
TXN00000049,7758,885,57.56,COP,approved,2026-03-19 08:48:40,ewallet,PayPal,CO,00,Transaction approved,3.55,2.04,55.52,desktop,47.28.127.253,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/5.1),1,483,,1,travel,False,2026-03-20,False
TXN00000058,3961,219,18.52,COP,pending,2026-03-28 10:40:53,bank_transfer,Transferencia,CO,pending,Pending authorization,0.0,0.0,0.0,tablet,211.218.123.52,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; ky-KG) AppleWebKit/532.11.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6532.11.1",1,2518,,1,utilities,False,,False
TXN00000059,2465,68,49.02,COP,approved,2026-03-06 16:00:21,bank_transfer,Transferencia,CO,00,Transaction approved,1.94,0.95,48.07,mobile,23.230.54.9,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_7 rv:5.0; st-ZA) AppleWebKit/532.10.3 (KHTML, like Gecko) Version/5.0 Safari/532.10.3",1,2043,,1,entertainment,False,2026-03-07,False
