transaction_id,user_id,merchant_id,amount,currency,status,timestamp,payment_method,payment_provider,country,response_code,response_message,fee_percentage,transaction_fee,net_amount,device_type,ip_address,user_agent,attempt_number,processing_time_ms,three_ds_verified,installments,category,is_international,settlement_date,is_suspicious
TXN00000007,4426,940,22.24,COP,approved,2026-02-12 16:22:31,debit_card,Mastercard Debit,CO,00,Transaction approved,2.6,0.58,21.66,mobile,135.140.216.207,Opera/8.18.(X11; Linux i686; ky-KG) Presto/2.9.186 Version/12.00,1,602,True,1,services,False,2026-02-14,False
TXN00000010,4502,636,20.96,COP,approved,2026-02-22 22:36:20,bank_transfer,PIX,CO,00,Transaction approved,1.88,0.39,20.57,mobile,47.254.158.229,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; ss-ZA) AppleWebKit/534.34.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6534.34.6",1,2226,,1,food_beverage,False,2026-02-23,False
TXN00000016,685,247,67.09,COP,approved,2026-03-29 17:15:17,ewallet,Clip,CO,00,Transaction approved,4.3,2.88,64.21,tablet,146.126.117.93,Opera/8.37.(Windows NT 5.0; tcy-IN) Presto/2.9.176 Version/12.00,1,1399,,1,services,False,2026-03-31,False
TXN00000018,5641,124,61.49,COP,approved,2026-03-15 18:40:29,credit_card,American Express,CO,00,Transaction approved,3.24,1.99,59.5,mobile,179.34.250.21,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.1; Trident/3.1),1,1372,True,6,tech,False,2026-03-17,False
TXN00000019,3821,602,140.6,COP,approved,2026-03-23 04:06:07,credit_card,Diners Club,CO,00,Transaction approved,2.87,4.04,136.56,mobile,9.113.169.115,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_4 rv:3.0; kl-GL) AppleWebKit/532.3.3 (KHTML, like Gecko) Version/4.1 Safari/532.3.3",1,2482,True,12,travel,False,2026-03-25,False
TXN00000023,4360,267,108.13,COP,approved,2026-03-27 19:43:50,credit_card,Mastercard,CO,00,Transaction approved,3.08,3.33,104.8,desktop,76.88.128.103,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.44.5 (KHTML, like Gecko) Version/4.0.3 Safari/533.44.5",1,828,True,1,travel,False,2026-03-29,False
TXN00000040,4753,208,19.51,COP,approved,2026-03-09 06:10:11,credit_card,Diners Club,CO,00,Transaction approved,2.83,0.55,18.96,tablet,207.251.97.77,Mozilla/5.0 (Android 3.2.5; Mobile; rv:57.0) Gecko/57.0 Firefox/57.0,1,1837,True,1,utilities,False,2026-03-11,False
TXN00000049,7758,885,57.56,COP,approved,2026-03-19 08:22:39,ewallet,PayPal,CO,00,Transaction approved,3.55,2.04,55.52,desktop,15.17.3.27,Opera/8.93.(X11; Linux i686; pap-AW) Presto/2.9.177 Version/10.00,1,483,,1,travel,False,2026-03-20,False
TXN00000058,3961,219,18.52,COP,pending,2026-03-28 10:14:52,bank_transfer,Transferencia,CO,pending,Pending authorization,0.0,0.0,0.0,tablet,216.91.93.73,Mozilla/5.0 (Android 5.0; Mobile; rv:42.0) Gecko/42.0 Firefox/42.0,1,2518,,1,utilities,False,,False
TXN00000059,2465,68,49.02,COP,approved,2026-03-06 15:34:20,bank_transfer,Transferencia,CO,00,Transaction approved,1.94,0.95,48.07,mobile,1.77.14.14,Opera/9.43.(Windows NT 11.0; yi-US) Presto/2.9.164 Version/10.00,1,2043,,1,entertainment,False,2026-03-07,False
TXN00000069,9159,998,52.11,COP,approved,2026-03-23 19:52:55,debit_card,Mastercard Debit,CO,00,Transaction approved,2.71,1.41,50.7,mobile,23.15.149.6,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/5.0),1,210,False,1,utilities,False,2026-03-25,False
TXN00000072,5258,277,7.43,COP,approved,2026-02-16 06:17:59,credit_card,American Express,CO,00,Transaction approved,2.77,0.21,7.22,mobile,145.199.176.245,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/535.9.1 (KHTML, like Gecko) Version/4.0 Safari/535.9.1",1,1656,True,3,retail,False,2026-02-17,False
