transaction_id,user_id,merchant_id,amount,currency,status,timestamp,payment_method,payment_provider,country,response_code,response_message,fee_percentage,transaction_fee,net_amount,device_type,ip_address,user_agent,attempt_number,processing_time_ms,three_ds_verified,installments,category,is_international,settlement_date,is_suspicious
TXN00000007,4426,940,22.24,COP,approved,2026-02-12 17:27:03,debit_card,Mastercard Debit,CO,00,Transaction approved,2.6,0.58,21.66,mobile,168.166.90.123,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/532.48.1 (KHTML, like Gecko) Version/5.0.2 Safari/532.48.1",1,602,True,1,services,False,2026-02-14,False
TXN00000010,4502,636,20.96,COP,approved,2026-02-22 23:40:52,bank_transfer,PIX,CO,00,Transaction approved,1.88,0.39,20.57,mobile,7.205.162.35,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_7) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/42.0.827.0 Safari/536.0",1,2226,,1,food_beverage,False,2026-02-23,False
TXN00000016,685,247,67.09,COP,approved,2026-03-29 18:19:49,ewallet,Clip,CO,00,Transaction approved,4.3,2.88,64.21,tablet,163.224.121.221,Mozilla/5.0 (Windows NT 6.0; sat-IN; rv:1.9.2.20) Gecko/4136-10-25 05:02:28.026772 Firefox/3.6.12,1,1399,,1,services,False,2026-03-31,False
TXN00000018,5641,124,61.49,COP,approved,2026-03-15 19:45:01,credit_card,American Express,CO,00,Transaction approved,3.24,1.99,59.5,mobile,73.77.103.127,Mozilla/5.0 (Android 3.2.2; Mobile; rv:24.0) Gecko/24.0 Firefox/24.0,1,1372,True,6,tech,False,2026-03-17,False
TXN00000019,3821,602,140.6,COP,approved,2026-03-23 05:10:39,credit_card,Diners Club,CO,00,Transaction approved,2.87,4.04,136.56,mobile,162.229.159.110,Opera/9.42.(Windows NT 10.0; st-ZA) Presto/2.9.161 Version/12.00,1,2482,True,12,travel,False,2026-03-25,False
TXN00000023,4360,267,108.13,COP,approved,2026-03-27 20:48:22,credit_card,Mastercard,CO,00,Transaction approved,3.08,3.33,104.8,desktop,30.86.225.78,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/4.1),1,828,True,1,travel,False,2026-03-29,False
TXN00000040,4753,208,19.51,COP,approved,2026-03-09 07:14:43,credit_card,Diners Club,CO,00,Transaction approved,2.83,0.55,18.96,tablet,76.127.223.159,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_4; rv:1.9.3.20) Gecko/2937-06-04 14:58:27.760723 Firefox/15.0,1,1837,True,1,utilities,False,2026-03-11,False
TXN00000049,7758,885,57.56,COP,approved,2026-03-19 09:27:11,ewallet,PayPal,CO,00,Transaction approved,3.55,2.04,55.52,desktop,45.143.236.149,Opera/9.77.(X11; Linux i686; da-DK) Presto/2.9.187 Version/11.00,1,483,,1,travel,False,2026-03-20,False
TXN00000058,3961,219,18.52,COP,pending,2026-03-28 11:19:24,bank_transfer,Transferencia,CO,pending,Pending authorization,0.0,0.0,0.0,tablet,154.43.150.68,Opera/9.28.(Windows NT 5.0; tl-PH) Presto/2.9.172 Version/11.00,1,2518,,1,utilities,False,,False
TXN00000059,2465,68,49.02,COP,approved,2026-03-06 16:38:52,bank_transfer,Transferencia,CO,00,Transaction approved,1.94,0.95,48.07,mobile,44.151.85.65,Opera/8.42.(Windows NT 6.2; fil-PH) Presto/2.9.167 Version/12.00,1,2043,,1,entertainment,False,2026-03-07,False
TXN00000069,9159,998,52.11,COP,approved,2026-03-23 20:57:27,debit_card,Mastercard Debit,CO,00,Transaction approved,2.71,1.41,50.7,mobile,126.84.179.214,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/532.32.7 (KHTML, like Gecko) Version/4.1 Safari/532.32.7",1,210,False,1,utilities,False,2026-03-25,False
TXN00000072,5258,277,7.43,COP,approved,2026-02-16 07:22:31,credit_card,American Express,CO,00,Transaction approved,2.77,0.21,7.22,mobile,101.28.10.43,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_4) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/13.0.810.0 Safari/533.0",1,1656,True,3,retail,False,2026-02-17,False
TXN00000074,8922,304,8.12,COP,approved,2026-03-09 03:10:35,debit_card,Mastercard Debit,CO,00,Transaction approved,3.42,0.28,7.84,mobile,169.48.109.174,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_4) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/63.0.890.0 Safari/535.1",1,2184,True,1,utilities,False,2026-03-11,False
TXN00000075,3566,383,52.1,COP,approved,2026-03-26 23:53:04,credit_card,American Express,CO,00,Transaction approved,2.77,1.44,50.66,mobile,38.194.169.171,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/5.0),1,114,True,1,retail,False,2026-03-28,False
TXN00000078,2851,37,14.47,COP,approved,2026-02-18 15:54:06,credit_card,Diners Club,CO,00,Transaction approved,3.44,0.5,13.97,desktop,30.79.122.151,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_4 rv:4.0; id-ID) AppleWebKit/532.37.1 (KHTML, like Gecko) Version/4.0 Safari/532.37.1",1,318,True,6,travel,False,2026-02-20,False
TXN00000079,1827,115,12.58,USD,approved,2026-01-17 17:39:10,debit_card,Visa Debit,CO,00,Transaction approved,2.64,0.33,12.25,mobile,7.8.114.156,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 4.0; Trident/4.0),1,483,True,1,food_beverage,True,2026-01-18,False
TXN00000082,6421,507,20.7,COP,approved,2026-02-14 07:02:48,bank_transfer,SPEI,CO,00,Transaction approved,1.62,0.34,20.36,mobile,156.137.59.63,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/7087-02-12 22:54:54.836761 Firefox/3.6.15,1,716,,1,utilities,False,2026-02-16,False
TXN00000095,9463,714,3.81,COP,approved,2026-02-01 06:53:02,credit_card,Mastercard,CO,00,Transaction approved,3.26,0.12,3.69,desktop,5.126.228.13,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_9 rv:4.0; hne-IN) AppleWebKit/532.28.5 (KHTML, like Gecko) Version/5.0 Safari/532.28.5",1,2230,False,1,food_beverage,False,2026-02-03,False
TXN00000100,6220,173,76.86,COP,approved,2026-02-10 02:34:54,credit_card,Visa,CO,00,Transaction approved,3.31,2.54,74.32,mobile,165.251.206.249,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/7184-10-28 03:21:43.850555 Firefox/3.6.3,1,139,True,12,tech,False,2026-02-11,False
