transaction_id,user_id,merchant_id,amount,currency,status,timestamp,payment_method,payment_provider,country,response_code,response_message,fee_percentage,transaction_fee,net_amount,device_type,ip_address,user_agent,attempt_number,processing_time_ms,three_ds_verified,installments,category,is_international,settlement_date,is_suspicious
TXN00000007,4426,940,22.24,COP,approved,2026-02-12 16:39:32,debit_card,Mastercard Debit,CO,00,Transaction approved,2.6,0.58,21.66,mobile,27.39.27.137,Opera/9.54.(X11; Linux i686; hu-HU) Presto/2.9.180 Version/12.00,1,602,True,1,services,False,2026-02-14,False
TXN00000010,4502,636,20.96,COP,approved,2026-02-22 22:53:21,bank_transfer,PIX,CO,00,Transaction approved,1.88,0.39,20.57,mobile,102.8.212.8,Mozilla/5.0 (Android 4.4.1; Mobile; rv:18.0) Gecko/18.0 Firefox/18.0,1,2226,,1,food_beverage,False,2026-02-23,False
TXN00000016,685,247,67.09,COP,approved,2026-03-29 17:32:18,ewallet,Clip,CO,00,Transaction approved,4.3,2.88,64.21,tablet,143.230.155.30,"Mozilla/5.0 (Windows NT 4.0) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/33.0.844.0 Safari/533.0",1,1399,,1,services,False,2026-03-31,False
TXN00000018,5641,124,61.49,COP,approved,2026-03-15 18:57:30,credit_card,American Express,CO,00,Transaction approved,3.24,1.99,59.5,mobile,197.160.172.48,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_1) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/43.0.866.0 Safari/535.0",1,1372,True,6,tech,False,2026-03-17,False
TXN00000019,3821,602,140.6,COP,approved,2026-03-23 04:23:08,credit_card,Diners Club,CO,00,Transaction approved,2.87,4.04,136.56,mobile,205.113.204.188,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/535.1.3 (KHTML, like Gecko) Version/4.0 Safari/535.1.3",1,2482,True,12,travel,False,2026-03-25,False
TXN00000023,4360,267,108.13,COP,approved,2026-03-27 20:00:51,credit_card,Mastercard,CO,00,Transaction approved,3.08,3.33,104.8,desktop,37.20.129.128,Opera/9.11.(X11; Linux x86_64; ik-CA) Presto/2.9.184 Version/12.00,1,828,True,1,travel,False,2026-03-29,False
TXN00000040,4753,208,19.51,COP,approved,2026-03-09 06:27:12,credit_card,Diners Club,CO,00,Transaction approved,2.83,0.55,18.96,tablet,197.146.18.6,Mozilla/5.0 (Windows NT 4.0; my-MM; rv:1.9.0.20) Gecko/6385-11-08 18:16:50.494080 Firefox/3.8,1,1837,True,1,utilities,False,2026-03-11,False
TXN00000049,7758,885,57.56,COP,approved,2026-03-19 08:39:40,ewallet,PayPal,CO,00,Transaction approved,3.55,2.04,55.52,desktop,73.151.67.66,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; is-IS) AppleWebKit/532.40.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6532.40.3",1,483,,1,travel,False,2026-03-20,False
TXN00000058,3961,219,18.52,COP,pending,2026-03-28 10:31:53,bank_transfer,Transferencia,CO,pending,Pending authorization,0.0,0.0,0.0,tablet,210.95.20.220,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_4; rv:1.9.2.20) Gecko/9069-09-11 07:46:34.525909 Firefox/3.8,1,2518,,1,utilities,False,,False
TXN00000059,2465,68,49.02,COP,approved,2026-03-06 15:51:21,bank_transfer,Transferencia,CO,00,Transaction approved,1.94,0.95,48.07,mobile,165.53.118.115,"Mozilla/5.0 (iPad; CPU iPad OS 13_5_1 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) FxiOS/15.8b8994.0 Mobile/19L523 Safari/536.0",1,2043,,1,entertainment,False,2026-03-07,False
