transaction_id,user_id,merchant_id,amount,currency,status,timestamp,payment_method,payment_provider,country,response_code,response_message,fee_percentage,transaction_fee,net_amount,device_type,ip_address,user_agent,attempt_number,processing_time_ms,three_ds_verified,installments,category,is_international,settlement_date,is_suspicious
TXN00000007,4426,940,22.24,COP,approved,2026-02-12 17:01:33,debit_card,Mastercard Debit,CO,00,Transaction approved,2.6,0.58,21.66,mobile,39.170.70.118,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/534.31.3 (KHTML, like Gecko) Version/5.0.5 Safari/534.31.3",1,602,True,1,services,False,2026-02-14,False
TXN00000010,4502,636,20.96,COP,approved,2026-02-22 23:15:22,bank_transfer,PIX,CO,00,Transaction approved,1.88,0.39,20.57,mobile,15.158.155.244,Mozilla/5.0 (compatible; MSIE 5.0; Windows CE; Trident/4.1),1,2226,,1,food_beverage,False,2026-02-23,False
TXN00000016,685,247,67.09,COP,approved,2026-03-29 17:54:19,ewallet,Clip,CO,00,Transaction approved,4.3,2.88,64.21,tablet,72.211.3.191,"Mozilla/5.0 (iPad; CPU iPad OS 3_1_3 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) FxiOS/14.6w4340.0 Mobile/34I013 Safari/534.1",1,1399,,1,services,False,2026-03-31,False
TXN00000018,5641,124,61.49,COP,approved,2026-03-15 19:19:31,credit_card,American Express,CO,00,Transaction approved,3.24,1.99,59.5,mobile,57.34.3.223,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/6223-02-10 16:00:07.427704 Firefox/10.0,1,1372,True,6,tech,False,2026-03-17,False
TXN00000019,3821,602,140.6,COP,approved,2026-03-23 04:45:09,credit_card,Diners Club,CO,00,Transaction approved,2.87,4.04,136.56,mobile,80.75.17.155,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/8373-08-27 18:51:14.022156 Firefox/11.0,1,2482,True,12,travel,False,2026-03-25,False
TXN00000023,4360,267,108.13,COP,approved,2026-03-27 20:22:52,credit_card,Mastercard,CO,00,Transaction approved,3.08,3.33,104.8,desktop,153.164.119.59,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/2022-03-16 19:20:15.316062 Firefox/3.6.18,1,828,True,1,travel,False,2026-03-29,False
TXN00000040,4753,208,19.51,COP,approved,2026-03-09 06:49:13,credit_card,Diners Club,CO,00,Transaction approved,2.83,0.55,18.96,tablet,8.89.94.9,Mozilla/5.0 (Windows NT 4.0; iw-IL; rv:1.9.1.20) Gecko/6219-07-09 20:32:06.455780 Firefox/3.8,1,1837,True,1,utilities,False,2026-03-11,False
TXN00000049,7758,885,57.56,COP,approved,2026-03-19 09:01:41,ewallet,PayPal,CO,00,Transaction approved,3.55,2.04,55.52,desktop,48.173.82.171,"Mozilla/5.0 (Linux; Android 2.3.6) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/33.0.861.0 Safari/533.1",1,483,,1,travel,False,2026-03-20,False
TXN00000058,3961,219,18.52,COP,pending,2026-03-28 10:53:54,bank_transfer,Transferencia,CO,pending,Pending authorization,0.0,0.0,0.0,tablet,21.21.65.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2 rv:4.0; tt-RU) AppleWebKit/534.11.6 (KHTML, like Gecko) Version/4.0.3 Safari/534.11.6",1,2518,,1,utilities,False,,False
TXN00000059,2465,68,49.02,COP,approved,2026-03-06 16:13:22,bank_transfer,Transferencia,CO,00,Transaction approved,1.94,0.95,48.07,mobile,47.2.118.57,Mozilla/5.0 (Android 7.1.1; Mobile; rv:17.0) Gecko/17.0 Firefox/17.0,1,2043,,1,entertainment,False,2026-03-07,False
TXN00000069,9159,998,52.11,COP,approved,2026-03-23 20:31:57,debit_card,Mastercard Debit,CO,00,Transaction approved,2.71,1.41,50.7,mobile,90.235.15.137,Opera/8.22.(Windows NT 5.01; cmn-TW) Presto/2.9.187 Version/12.00,1,210,False,1,utilities,False,2026-03-25,False
TXN00000072,5258,277,7.43,COP,approved,2026-02-16 06:57:01,credit_card,American Express,CO,00,Transaction approved,2.77,0.21,7.22,mobile,215.176.23.41,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 11.0; Trident/5.0),1,1656,True,3,retail,False,2026-02-17,False
TXN00000074,8922,304,8.12,COP,approved,2026-03-09 02:45:05,debit_card,Mastercard Debit,CO,00,Transaction approved,3.42,0.28,7.84,mobile,103.83.253.240,Opera/8.54.(Windows NT 5.2; nr-ZA) Presto/2.9.186 Version/12.00,1,2184,True,1,utilities,False,2026-03-11,False
TXN00000075,3566,383,52.1,COP,approved,2026-03-26 23:27:34,credit_card,American Express,CO,00,Transaction approved,2.77,1.44,50.66,mobile,19.142.229.117,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/5.0),1,114,True,1,retail,False,2026-03-28,False
