transaction_id,user_id,merchant_id,amount,currency,status,timestamp,payment_method,payment_provider,country,response_code,response_message,fee_percentage,transaction_fee,net_amount,device_type,ip_address,user_agent,attempt_number,processing_time_ms,three_ds_verified,installments,category,is_international,settlement_date,is_suspicious
TXN00000007,4426,940,22.24,COP,approved,2026-02-12 17:21:03,debit_card,Mastercard Debit,CO,00,Transaction approved,2.6,0.58,21.66,mobile,18.150.126.53,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/9863-07-16 08:44:13.027679 Firefox/13.0,1,602,True,1,services,False,2026-02-14,False
TXN00000010,4502,636,20.96,COP,approved,2026-02-22 23:34:52,bank_transfer,PIX,CO,00,Transaction approved,1.88,0.39,20.57,mobile,181.11.57.37,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/531.21.3 (KHTML, like Gecko) Version/4.0.4 Safari/531.21.3",1,2226,,1,food_beverage,False,2026-02-23,False
TXN00000016,685,247,67.09,COP,approved,2026-03-29 18:13:49,ewallet,Clip,CO,00,Transaction approved,4.3,2.88,64.21,tablet,207.158.61.76,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/531.47.7 (KHTML, like Gecko) Version/4.0.5 Safari/531.47.7",1,1399,,1,services,False,2026-03-31,False
TXN00000018,5641,124,61.49,COP,approved,2026-03-15 19:39:01,credit_card,American Express,CO,00,Transaction approved,3.24,1.99,59.5,mobile,153.99.180.123,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_3 rv:5.0; ln-CD) AppleWebKit/532.12.6 (KHTML, like Gecko) Version/4.0.3 Safari/532.12.6",1,1372,True,6,tech,False,2026-03-17,False
TXN00000019,3821,602,140.6,COP,approved,2026-03-23 05:04:39,credit_card,Diners Club,CO,00,Transaction approved,2.87,4.04,136.56,mobile,193.104.78.128,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_1 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) CriOS/23.0.891.0 Mobile/57E508 Safari/532.0",1,2482,True,12,travel,False,2026-03-25,False
TXN00000023,4360,267,108.13,COP,approved,2026-03-27 20:42:22,credit_card,Mastercard,CO,00,Transaction approved,3.08,3.33,104.8,desktop,57.49.20.224,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.0; Trident/5.1),1,828,True,1,travel,False,2026-03-29,False
TXN00000040,4753,208,19.51,COP,approved,2026-03-09 07:08:43,credit_card,Diners Club,CO,00,Transaction approved,2.83,0.55,18.96,tablet,130.128.198.218,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 10.0; Trident/5.0),1,1837,True,1,utilities,False,2026-03-11,False
TXN00000049,7758,885,57.56,COP,approved,2026-03-19 09:21:11,ewallet,PayPal,CO,00,Transaction approved,3.55,2.04,55.52,desktop,113.221.83.129,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/31.0.884.0 Safari/533.1",1,483,,1,travel,False,2026-03-20,False
TXN00000058,3961,219,18.52,COP,pending,2026-03-28 11:13:24,bank_transfer,Transferencia,CO,pending,Pending authorization,0.0,0.0,0.0,tablet,186.23.74.129,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; ko-KR) AppleWebKit/531.16.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6531.16.5",1,2518,,1,utilities,False,,False
TXN00000059,2465,68,49.02,COP,approved,2026-03-06 16:32:52,bank_transfer,Transferencia,CO,00,Transaction approved,1.94,0.95,48.07,mobile,123.81.235.217,Opera/8.71.(X11; Linux x86_64; ku-TR) Presto/2.9.161 Version/11.00,1,2043,,1,entertainment,False,2026-03-07,False
TXN00000069,9159,998,52.11,COP,approved,2026-03-23 20:51:27,debit_card,Mastercard Debit,CO,00,Transaction approved,2.71,1.41,50.7,mobile,104.138.119.216,Mozilla/5.0 (Windows 98; ug-CN; rv:1.9.1.20) Gecko/6804-01-27 05:55:45.136230 Firefox/6.0,1,210,False,1,utilities,False,2026-03-25,False
TXN00000072,5258,277,7.43,COP,approved,2026-02-16 07:16:31,credit_card,American Express,CO,00,Transaction approved,2.77,0.21,7.22,mobile,33.58.128.91,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/6076-11-18 19:22:11.198074 Firefox/14.0,1,1656,True,3,retail,False,2026-02-17,False
TXN00000074,8922,304,8.12,COP,approved,2026-03-09 03:04:35,debit_card,Mastercard Debit,CO,00,Transaction approved,3.42,0.28,7.84,mobile,153.58.0.63,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_5; rv:1.9.5.20) Gecko/9128-12-17 18:17:53.090546 Firefox/3.8,1,2184,True,1,utilities,False,2026-03-11,False
TXN00000075,3566,383,52.1,COP,approved,2026-03-26 23:47:04,credit_card,American Express,CO,00,Transaction approved,2.77,1.44,50.66,mobile,195.237.204.39,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/535.32.2 (KHTML, like Gecko) Version/4.0 Safari/535.32.2",1,114,True,1,retail,False,2026-03-28,False
