transaction_id,user_id,merchant_id,amount,currency,status,timestamp,payment_method,payment_provider,country,response_code,response_message,fee_percentage,transaction_fee,net_amount,device_type,ip_address,user_agent,attempt_number,processing_time_ms,three_ds_verified,installments,category,is_international,settlement_date,is_suspicious
TXN00000007,4426,940,22.24,COP,approved,2026-02-12 15:34:12,debit_card,Mastercard Debit,CO,00,Transaction approved,2.6,0.58,21.66,mobile,22.148.221.137,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/7042-08-30 03:46:23.918365 Firefox/13.0,1,602,True,1,services,False,2026-02-14,False
TXN00000010,4502,636,20.96,COP,approved,2026-02-22 21:48:01,bank_transfer,PIX,CO,00,Transaction approved,1.88,0.39,20.57,mobile,160.60.226.204,Opera/9.70.(X11; Linux x86_64; ta-IN) Presto/2.9.182 Version/12.00,1,2226,,1,food_beverage,False,2026-02-23,False
TXN00000016,685,247,67.09,COP,approved,2026-03-29 16:26:58,ewallet,Clip,CO,00,Transaction approved,4.3,2.88,64.21,tablet,13.182.82.241,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/63.0.882.0 Safari/534.1",1,1399,,1,services,False,2026-03-31,False
TXN00000018,5641,124,61.49,COP,approved,2026-03-15 17:52:10,credit_card,American Express,CO,00,Transaction approved,3.24,1.99,59.5,mobile,175.196.1.87,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 11.0; Trident/3.0),1,1372,True,6,tech,False,2026-03-17,False
TXN00000019,3821,602,140.6,COP,approved,2026-03-23 03:17:48,credit_card,Diners Club,CO,00,Transaction approved,2.87,4.04,136.56,mobile,148.54.162.191,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_9 rv:6.0; sv-SE) AppleWebKit/531.2.2 (KHTML, like Gecko) Version/5.0.2 Safari/531.2.2",1,2482,True,12,travel,False,2026-03-25,False
TXN00000023,4360,267,108.13,COP,approved,2026-03-27 18:55:31,credit_card,Mastercard,CO,00,Transaction approved,3.08,3.33,104.8,desktop,135.4.40.153,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_0 rv:2.0; mn-MN) AppleWebKit/533.12.5 (KHTML, like Gecko) Version/5.0.3 Safari/533.12.5",1,828,True,1,travel,False,2026-03-29,False
TXN00000040,4753,208,19.51,COP,approved,2026-03-09 05:21:52,credit_card,Diners Club,CO,00,Transaction approved,2.83,0.55,18.96,tablet,160.239.202.21,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_7; rv:1.9.2.20) Gecko/2548-05-24 16:35:58.599075 Firefox/3.6.10,1,1837,True,1,utilities,False,2026-03-11,False
TXN00000049,7758,885,57.56,COP,approved,2026-03-19 07:34:20,ewallet,PayPal,CO,00,Transaction approved,3.55,2.04,55.52,desktop,105.139.85.255,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_0; rv:1.9.6.20) Gecko/3650-01-01 05:33:23.321335 Firefox/3.8,1,483,,1,travel,False,2026-03-20,False
TXN00000058,3961,219,18.52,COP,pending,2026-03-28 09:26:33,bank_transfer,Transferencia,CO,pending,Pending authorization,0.0,0.0,0.0,tablet,57.211.45.63,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_6 rv:2.0; xh-ZA) AppleWebKit/533.6.2 (KHTML, like Gecko) Version/4.0.3 Safari/533.6.2",1,2518,,1,utilities,False,,False
TXN00000059,2465,68,49.02,COP,approved,2026-03-06 14:46:01,bank_transfer,Transferencia,CO,00,Transaction approved,1.94,0.95,48.07,mobile,92.4.255.116,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/4.0),1,2043,,1,entertainment,False,2026-03-07,False
