transaction_id,user_id,merchant_id,amount,currency,status,timestamp,payment_method,payment_provider,country,response_code,response_message,fee_percentage,transaction_fee,net_amount,device_type,ip_address,user_agent,attempt_number,processing_time_ms,three_ds_verified,installments,category,is_international,settlement_date,is_suspicious
TXN00000007,4426,940,22.24,COP,approved,2026-02-12 16:31:32,debit_card,Mastercard Debit,CO,00,Transaction approved,2.6,0.58,21.66,mobile,113.159.8.215,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_8 rv:4.0; ne-NP) AppleWebKit/531.30.3 (KHTML, like Gecko) Version/4.0.4 Safari/531.30.3",1,602,True,1,services,False,2026-02-14,False
TXN00000010,4502,636,20.96,COP,approved,2026-02-22 22:45:21,bank_transfer,PIX,CO,00,Transaction approved,1.88,0.39,20.57,mobile,110.39.143.7,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_7; rv:1.9.3.20) Gecko/5216-01-13 08:54:13.229736 Firefox/15.0,1,2226,,1,food_beverage,False,2026-02-23,False
TXN00000016,685,247,67.09,COP,approved,2026-03-29 17:24:18,ewallet,Clip,CO,00,Transaction approved,4.3,2.88,64.21,tablet,147.228.229.212,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) CriOS/37.0.826.0 Mobile/12E809 Safari/531.1",1,1399,,1,services,False,2026-03-31,False
TXN00000018,5641,124,61.49,COP,approved,2026-03-15 18:49:30,credit_card,American Express,CO,00,Transaction approved,3.24,1.99,59.5,mobile,11.213.195.24,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/4.1),1,1372,True,6,tech,False,2026-03-17,False
TXN00000019,3821,602,140.6,COP,approved,2026-03-23 04:15:08,credit_card,Diners Club,CO,00,Transaction approved,2.87,4.04,136.56,mobile,166.49.116.119,Opera/8.88.(Windows NT 6.0; pl-PL) Presto/2.9.181 Version/11.00,1,2482,True,12,travel,False,2026-03-25,False
TXN00000023,4360,267,108.13,COP,approved,2026-03-27 19:52:51,credit_card,Mastercard,CO,00,Transaction approved,3.08,3.33,104.8,desktop,171.253.71.25,Opera/8.79.(Windows NT 5.2; tn-ZA) Presto/2.9.175 Version/10.00,1,828,True,1,travel,False,2026-03-29,False
TXN00000040,4753,208,19.51,COP,approved,2026-03-09 06:19:12,credit_card,Diners Club,CO,00,Transaction approved,2.83,0.55,18.96,tablet,168.196.148.27,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) CriOS/16.0.892.0 Mobile/69A255 Safari/533.2",1,1837,True,1,utilities,False,2026-03-11,False
TXN00000049,7758,885,57.56,COP,approved,2026-03-19 08:31:40,ewallet,PayPal,CO,00,Transaction approved,3.55,2.04,55.52,desktop,106.68.43.213,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0),1,483,,1,travel,False,2026-03-20,False
TXN00000058,3961,219,18.52,COP,pending,2026-03-28 10:23:53,bank_transfer,Transferencia,CO,pending,Pending authorization,0.0,0.0,0.0,tablet,11.42.196.60,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_9; rv:1.9.3.20) Gecko/3753-04-08 19:28:01.398933 Firefox/3.6.14,1,2518,,1,utilities,False,,False
TXN00000059,2465,68,49.02,COP,approved,2026-03-06 15:43:21,bank_transfer,Transferencia,CO,00,Transaction approved,1.94,0.95,48.07,mobile,16.1.95.220,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/532.9.6 (KHTML, like Gecko) Version/5.1 Safari/532.9.6",1,2043,,1,entertainment,False,2026-03-07,False
TXN00000069,9159,998,52.11,COP,approved,2026-03-23 20:01:56,debit_card,Mastercard Debit,CO,00,Transaction approved,2.71,1.41,50.7,mobile,211.137.247.24,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/3.0),1,210,False,1,utilities,False,2026-03-25,False
TXN00000072,5258,277,7.43,COP,approved,2026-02-16 06:27:00,credit_card,American Express,CO,00,Transaction approved,2.77,0.21,7.22,mobile,169.98.251.5,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.01; Trident/5.1),1,1656,True,3,retail,False,2026-02-17,False
TXN00000074,8922,304,8.12,COP,approved,2026-03-09 02:15:04,debit_card,Mastercard Debit,CO,00,Transaction approved,3.42,0.28,7.84,mobile,178.86.131.77,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/31.0.868.0 Safari/535.1",1,2184,True,1,utilities,False,2026-03-11,False
TXN00000075,3566,383,52.1,COP,approved,2026-03-26 22:57:33,credit_card,American Express,CO,00,Transaction approved,2.77,1.44,50.66,mobile,7.66.235.221,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; dz-BT) AppleWebKit/535.48.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6535.48.2",1,114,True,1,retail,False,2026-03-28,False
TXN00000078,2851,37,14.47,COP,approved,2026-02-18 14:58:35,credit_card,Diners Club,CO,00,Transaction approved,3.44,0.5,13.97,desktop,148.84.234.22,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.1; Trident/5.1),1,318,True,6,travel,False,2026-02-20,False
TXN00000079,1827,115,12.58,USD,approved,2026-01-17 16:43:39,debit_card,Visa Debit,CO,00,Transaction approved,2.64,0.33,12.25,mobile,136.138.153.194,Opera/8.77.(Windows 98; az-IN) Presto/2.9.176 Version/10.00,1,483,True,1,food_beverage,True,2026-01-18,False
TXN00000082,6421,507,20.7,COP,approved,2026-02-14 06:07:17,bank_transfer,SPEI,CO,00,Transaction approved,1.62,0.34,20.36,mobile,113.142.151.68,Opera/9.38.(Windows NT 4.0; ts-ZA) Presto/2.9.186 Version/10.00,1,716,,1,utilities,False,2026-02-16,False
TXN00000095,9463,714,3.81,COP,approved,2026-02-01 05:57:31,credit_card,Mastercard,CO,00,Transaction approved,3.26,0.12,3.69,desktop,7.178.245.56,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/4.1),1,2230,False,1,food_beverage,False,2026-02-03,False
TXN00000100,6220,173,76.86,COP,approved,2026-02-10 01:39:23,credit_card,Visa,CO,00,Transaction approved,3.31,2.54,74.32,mobile,69.204.35.161,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_9) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/52.0.828.0 Safari/536.1",1,139,True,12,tech,False,2026-02-11,False
