transaction_id,user_id,merchant_id,amount,currency,status,timestamp,payment_method,payment_provider,country,response_code,response_message,fee_percentage,transaction_fee,net_amount,device_type,ip_address,user_agent,attempt_number,processing_time_ms,three_ds_verified,installments,category,is_international,settlement_date,is_suspicious
TXN00000007,4426,940,22.24,COP,approved,2026-02-12 15:56:13,debit_card,Mastercard Debit,CO,00,Transaction approved,2.6,0.58,21.66,mobile,93.47.220.134,Mozilla/5.0 (Android 8.0.0; Mobile; rv:21.0) Gecko/21.0 Firefox/21.0,1,602,True,1,services,False,2026-02-14,False
TXN00000010,4502,636,20.96,COP,approved,2026-02-22 22:10:02,bank_transfer,PIX,CO,00,Transaction approved,1.88,0.39,20.57,mobile,95.77.43.192,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/535.30.6 (KHTML, like Gecko) Version/4.1 Safari/535.30.6",1,2226,,1,food_beverage,False,2026-02-23,False
TXN00000016,685,247,67.09,COP,approved,2026-03-29 16:48:59,ewallet,Clip,CO,00,Transaction approved,4.3,2.88,64.21,tablet,181.160.109.65,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/21.0.815.0 Safari/532.1",1,1399,,1,services,False,2026-03-31,False
TXN00000018,5641,124,61.49,COP,approved,2026-03-15 18:14:11,credit_card,American Express,CO,00,Transaction approved,3.24,1.99,59.5,mobile,15.148.249.64,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/58.0.829.0 Safari/532.2",1,1372,True,6,tech,False,2026-03-17,False
TXN00000019,3821,602,140.6,COP,approved,2026-03-23 03:39:49,credit_card,Diners Club,CO,00,Transaction approved,2.87,4.04,136.56,mobile,198.219.58.223,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_1 rv:6.0; ak-GH) AppleWebKit/533.15.7 (KHTML, like Gecko) Version/5.0.3 Safari/533.15.7",1,2482,True,12,travel,False,2026-03-25,False
TXN00000023,4360,267,108.13,COP,approved,2026-03-27 19:17:32,credit_card,Mastercard,CO,00,Transaction approved,3.08,3.33,104.8,desktop,157.194.49.105,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/532.16.1 (KHTML, like Gecko) Version/4.0.3 Safari/532.16.1",1,828,True,1,travel,False,2026-03-29,False
TXN00000040,4753,208,19.51,COP,approved,2026-03-09 05:43:53,credit_card,Diners Club,CO,00,Transaction approved,2.83,0.55,18.96,tablet,162.174.41.48,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_0; rv:1.9.5.20) Gecko/4083-06-10 14:50:47.282005 Firefox/14.0,1,1837,True,1,utilities,False,2026-03-11,False
TXN00000049,7758,885,57.56,COP,approved,2026-03-19 07:56:21,ewallet,PayPal,CO,00,Transaction approved,3.55,2.04,55.52,desktop,118.44.66.54,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/5.0),1,483,,1,travel,False,2026-03-20,False
TXN00000058,3961,219,18.52,COP,pending,2026-03-28 09:48:34,bank_transfer,Transferencia,CO,pending,Pending authorization,0.0,0.0,0.0,tablet,189.246.255.92,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_2 rv:3.0; sw-KE) AppleWebKit/531.41.4 (KHTML, like Gecko) Version/4.0.1 Safari/531.41.4",1,2518,,1,utilities,False,,False
TXN00000059,2465,68,49.02,COP,approved,2026-03-06 15:08:02,bank_transfer,Transferencia,CO,00,Transaction approved,1.94,0.95,48.07,mobile,194.66.53.9,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/7092-06-14 09:28:00.883179 Firefox/15.0,1,2043,,1,entertainment,False,2026-03-07,False
TXN00000069,9159,998,52.11,COP,approved,2026-03-23 19:26:37,debit_card,Mastercard Debit,CO,00,Transaction approved,2.71,1.41,50.7,mobile,222.13.218.223,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_4; rv:1.9.2.20) Gecko/9230-01-28 04:33:53.020050 Firefox/13.0,1,210,False,1,utilities,False,2026-03-25,False
TXN00000072,5258,277,7.43,COP,approved,2026-02-16 05:51:41,credit_card,American Express,CO,00,Transaction approved,2.77,0.21,7.22,mobile,61.82.125.167,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_5 rv:4.0; ayc-PE) AppleWebKit/533.15.4 (KHTML, like Gecko) Version/4.0.4 Safari/533.15.4",1,1656,True,3,retail,False,2026-02-17,False
TXN00000074,8922,304,8.12,COP,approved,2026-03-09 01:39:45,debit_card,Mastercard Debit,CO,00,Transaction approved,3.42,0.28,7.84,mobile,69.116.164.236,Mozilla/5.0 (Android 6.0.1; Mobile; rv:44.0) Gecko/44.0 Firefox/44.0,1,2184,True,1,utilities,False,2026-03-11,False
TXN00000075,3566,383,52.1,COP,approved,2026-03-26 22:22:14,credit_card,American Express,CO,00,Transaction approved,2.77,1.44,50.66,mobile,42.39.81.212,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; sq-ML) AppleWebKit/535.7.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6535.7.3",1,114,True,1,retail,False,2026-03-28,False
TXN00000078,2851,37,14.47,COP,approved,2026-02-18 14:23:16,credit_card,Diners Club,CO,00,Transaction approved,3.44,0.5,13.97,desktop,221.231.6.12,Mozilla/5.0 (Android 4.0.2; Mobile; rv:37.0) Gecko/37.0 Firefox/37.0,1,318,True,6,travel,False,2026-02-20,False
TXN00000079,1827,115,12.58,USD,approved,2026-01-17 16:08:20,debit_card,Visa Debit,CO,00,Transaction approved,2.64,0.33,12.25,mobile,93.254.87.108,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_6 rv:2.0; ur-IN) AppleWebKit/533.43.7 (KHTML, like Gecko) Version/5.0 Safari/533.43.7",1,483,True,1,food_beverage,True,2026-01-18,False
TXN00000082,6421,507,20.7,COP,approved,2026-02-14 05:31:58,bank_transfer,SPEI,CO,00,Transaction approved,1.62,0.34,20.36,mobile,217.240.54.136,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/60.0.868.0 Safari/533.0",1,716,,1,utilities,False,2026-02-16,False
TXN00000095,9463,714,3.81,COP,approved,2026-02-01 05:22:12,credit_card,Mastercard,CO,00,Transaction approved,3.26,0.12,3.69,desktop,17.185.101.252,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/535.3.1 (KHTML, like Gecko) Version/5.0.2 Safari/535.3.1",1,2230,False,1,food_beverage,False,2026-02-03,False
TXN00000100,6220,173,76.86,COP,approved,2026-02-10 01:04:04,credit_card,Visa,CO,00,Transaction approved,3.31,2.54,74.32,mobile,121.52.58.46,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/3.0),1,139,True,12,tech,False,2026-02-11,False
