transaction_id,user_id,merchant_id,amount,currency,status,timestamp,payment_method,payment_provider,country,response_code,response_message,fee_percentage,transaction_fee,net_amount,device_type,ip_address,user_agent,attempt_number,processing_time_ms,three_ds_verified,installments,category,is_international,settlement_date,is_suspicious
TXN00000007,4426,940,22.24,COP,approved,2026-02-12 17:00:33,debit_card,Mastercard Debit,CO,00,Transaction approved,2.6,0.58,21.66,mobile,42.153.85.250,Mozilla/5.0 (Windows 95; wa-BE; rv:1.9.1.20) Gecko/7357-10-29 16:21:35.617920 Firefox/3.8,1,602,True,1,services,False,2026-02-14,False
TXN00000010,4502,636,20.96,COP,approved,2026-02-22 23:14:22,bank_transfer,PIX,CO,00,Transaction approved,1.88,0.39,20.57,mobile,111.236.255.38,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/532.2.2 (KHTML, like Gecko) Version/4.0 Safari/532.2.2",1,2226,,1,food_beverage,False,2026-02-23,False
TXN00000016,685,247,67.09,COP,approved,2026-03-29 17:53:19,ewallet,Clip,CO,00,Transaction approved,4.3,2.88,64.21,tablet,205.212.237.87,Mozilla/5.0 (Windows NT 6.1; bn-IN; rv:1.9.2.20) Gecko/8048-04-02 02:35:06.959412 Firefox/3.8,1,1399,,1,services,False,2026-03-31,False
TXN00000018,5641,124,61.49,COP,approved,2026-03-15 19:18:31,credit_card,American Express,CO,00,Transaction approved,3.24,1.99,59.5,mobile,155.99.168.24,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_8 rv:4.0; mn-MN) AppleWebKit/531.18.7 (KHTML, like Gecko) Version/5.1 Safari/531.18.7",1,1372,True,6,tech,False,2026-03-17,False
TXN00000019,3821,602,140.6,COP,approved,2026-03-23 04:44:09,credit_card,Diners Club,CO,00,Transaction approved,2.87,4.04,136.56,mobile,102.225.111.87,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/3187-10-02 20:36:49.323486 Firefox/10.0,1,2482,True,12,travel,False,2026-03-25,False
TXN00000023,4360,267,108.13,COP,approved,2026-03-27 20:21:52,credit_card,Mastercard,CO,00,Transaction approved,3.08,3.33,104.8,desktop,128.182.224.47,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; wal-ET) AppleWebKit/534.50.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6534.50.1",1,828,True,1,travel,False,2026-03-29,False
TXN00000040,4753,208,19.51,COP,approved,2026-03-09 06:48:13,credit_card,Diners Club,CO,00,Transaction approved,2.83,0.55,18.96,tablet,57.140.195.197,"Mozilla/5.0 (Linux; Android 4.2.1) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/39.0.847.0 Safari/532.2",1,1837,True,1,utilities,False,2026-03-11,False
TXN00000049,7758,885,57.56,COP,approved,2026-03-19 09:00:41,ewallet,PayPal,CO,00,Transaction approved,3.55,2.04,55.52,desktop,42.140.194.73,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/8184-08-05 14:57:50.617584 Firefox/11.0,1,483,,1,travel,False,2026-03-20,False
TXN00000058,3961,219,18.52,COP,pending,2026-03-28 10:52:54,bank_transfer,Transferencia,CO,pending,Pending authorization,0.0,0.0,0.0,tablet,151.161.221.204,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_6; rv:1.9.6.20) Gecko/8966-09-27 11:20:42.843811 Firefox/3.6.19,1,2518,,1,utilities,False,,False
TXN00000059,2465,68,49.02,COP,approved,2026-03-06 16:12:22,bank_transfer,Transferencia,CO,00,Transaction approved,1.94,0.95,48.07,mobile,217.91.41.2,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; or-IN) AppleWebKit/532.13.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6532.13.7",1,2043,,1,entertainment,False,2026-03-07,False
TXN00000069,9159,998,52.11,COP,approved,2026-03-23 20:30:57,debit_card,Mastercard Debit,CO,00,Transaction approved,2.71,1.41,50.7,mobile,151.179.31.30,Opera/8.38.(X11; Linux i686; mn-MN) Presto/2.9.177 Version/11.00,1,210,False,1,utilities,False,2026-03-25,False
TXN00000072,5258,277,7.43,COP,approved,2026-02-16 06:56:01,credit_card,American Express,CO,00,Transaction approved,2.77,0.21,7.22,mobile,160.31.58.69,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/4.1),1,1656,True,3,retail,False,2026-02-17,False
TXN00000074,8922,304,8.12,COP,approved,2026-03-09 02:44:05,debit_card,Mastercard Debit,CO,00,Transaction approved,3.42,0.28,7.84,mobile,25.135.93.179,Mozilla/5.0 (Windows NT 6.1; an-ES; rv:1.9.1.20) Gecko/6808-06-05 08:08:33.592651 Firefox/3.6.14,1,2184,True,1,utilities,False,2026-03-11,False
TXN00000075,3566,383,52.1,COP,approved,2026-03-26 23:26:34,credit_card,American Express,CO,00,Transaction approved,2.77,1.44,50.66,mobile,41.6.194.166,Opera/8.73.(X11; Linux i686; pap-CW) Presto/2.9.187 Version/11.00,1,114,True,1,retail,False,2026-03-28,False
TXN00000078,2851,37,14.47,COP,approved,2026-02-18 15:27:36,credit_card,Diners Club,CO,00,Transaction approved,3.44,0.5,13.97,desktop,169.107.151.147,Opera/8.19.(X11; Linux x86_64; nso-ZA) Presto/2.9.170 Version/10.00,1,318,True,6,travel,False,2026-02-20,False
TXN00000079,1827,115,12.58,USD,approved,2026-01-17 17:12:40,debit_card,Visa Debit,CO,00,Transaction approved,2.64,0.33,12.25,mobile,29.191.74.60,"Mozilla/5.0 (Windows 98) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/19.0.831.0 Safari/535.1",1,483,True,1,food_beverage,True,2026-01-18,False
TXN00000082,6421,507,20.7,COP,approved,2026-02-14 06:36:18,bank_transfer,SPEI,CO,00,Transaction approved,1.62,0.34,20.36,mobile,204.27.147.108,Mozilla/5.0 (Windows NT 6.2; cmn-TW; rv:1.9.1.20) Gecko/3529-09-02 06:18:53.299294 Firefox/10.0,1,716,,1,utilities,False,2026-02-16,False
TXN00000095,9463,714,3.81,COP,approved,2026-02-01 06:26:32,credit_card,Mastercard,CO,00,Transaction approved,3.26,0.12,3.69,desktop,98.141.86.54,Opera/9.21.(Windows CE; ber-DZ) Presto/2.9.183 Version/11.00,1,2230,False,1,food_beverage,False,2026-02-03,False
TXN00000100,6220,173,76.86,COP,approved,2026-02-10 02:08:24,credit_card,Visa,CO,00,Transaction approved,3.31,2.54,74.32,mobile,83.182.197.15,Mozilla/5.0 (Windows NT 5.1; fa-IR; rv:1.9.2.20) Gecko/9593-02-19 15:44:58.102997 Firefox/3.8,1,139,True,12,tech,False,2026-02-11,False
