transaction_id,user_id,merchant_id,amount,currency,status,timestamp,payment_method,payment_provider,country,response_code,response_message,fee_percentage,transaction_fee,net_amount,device_type,ip_address,user_agent,attempt_number,processing_time_ms,three_ds_verified,installments,category,is_international,settlement_date,is_suspicious
TXN00000007,4426,940,22.24,COP,approved,2026-02-12 17:48:33,debit_card,Mastercard Debit,CO,00,Transaction approved,2.6,0.58,21.66,mobile,125.239.22.212,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; unm-US) AppleWebKit/532.44.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6532.44.7",1,602,True,1,services,False,2026-02-14,False
TXN00000010,4502,636,20.96,COP,approved,2026-02-23 00:02:22,bank_transfer,PIX,CO,00,Transaction approved,1.88,0.39,20.57,mobile,59.11.104.74,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_9) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/45.0.819.0 Safari/534.0",1,2226,,1,food_beverage,False,2026-02-24,False
TXN00000016,685,247,67.09,COP,approved,2026-03-29 18:41:19,ewallet,Clip,CO,00,Transaction approved,4.3,2.88,64.21,tablet,211.129.120.39,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/5.1),1,1399,,1,services,False,2026-03-31,False
TXN00000018,5641,124,61.49,COP,approved,2026-03-15 20:06:31,credit_card,American Express,CO,00,Transaction approved,3.24,1.99,59.5,mobile,42.139.23.54,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_5; rv:1.9.5.20) Gecko/9570-07-29 09:27:12.206146 Firefox/15.0,1,1372,True,6,tech,False,2026-03-17,False
TXN00000019,3821,602,140.6,COP,approved,2026-03-23 05:32:09,credit_card,Diners Club,CO,00,Transaction approved,2.87,4.04,136.56,mobile,6.97.245.205,"Mozilla/5.0 (iPad; CPU iPad OS 8_4_1 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) FxiOS/13.0r6082.0 Mobile/10Z146 Safari/532.0",1,2482,True,12,travel,False,2026-03-25,False
TXN00000023,4360,267,108.13,COP,approved,2026-03-27 21:09:52,credit_card,Mastercard,CO,00,Transaction approved,3.08,3.33,104.8,desktop,70.126.44.217,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/46.0.834.0 Safari/532.1",1,828,True,1,travel,False,2026-03-29,False
TXN00000040,4753,208,19.51,COP,approved,2026-03-09 07:36:13,credit_card,Diners Club,CO,00,Transaction approved,2.83,0.55,18.96,tablet,18.202.103.147,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; es-EC) AppleWebKit/534.18.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6534.18.3",1,1837,True,1,utilities,False,2026-03-11,False
TXN00000049,7758,885,57.56,COP,approved,2026-03-19 09:48:41,ewallet,PayPal,CO,00,Transaction approved,3.55,2.04,55.52,desktop,155.136.9.97,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; fur-IT) AppleWebKit/532.22.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6532.22.2",1,483,,1,travel,False,2026-03-20,False
TXN00000058,3961,219,18.52,COP,pending,2026-03-28 11:40:54,bank_transfer,Transferencia,CO,pending,Pending authorization,0.0,0.0,0.0,tablet,70.126.43.139,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.0),1,2518,,1,utilities,False,,False
TXN00000059,2465,68,49.02,COP,approved,2026-03-06 17:00:22,bank_transfer,Transferencia,CO,00,Transaction approved,1.94,0.95,48.07,mobile,125.106.47.208,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_8 rv:2.0; as-IN) AppleWebKit/533.13.1 (KHTML, like Gecko) Version/4.0 Safari/533.13.1",1,2043,,1,entertainment,False,2026-03-07,False
